index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1576412645.260977,192.168.1.6,192.168.1.4,735010923,3271240029,343,0,-343
2,1576412645.261513,192.168.1.4,192.168.1.6,3271240029,735011266,99,1,-244
3,1576412645.261813,192.168.1.6,192.168.1.4,735011266,3271240128,382,0,-626
4,1576412645.273506,192.168.1.4,192.168.1.6,3271240128,735011648,2266,1,1640
5,1576412645.274523,192.168.1.6,192.168.1.4,735011648,3271242394,74,0,1566
6,1576412645.274936,192.168.1.4,192.168.1.6,3271242394,735011722,79,1,1645
7,1576412645.274981,192.168.1.6,192.168.1.4,735011722,3271242473,245,0,1400
8,1576412645.275025,192.168.1.4,192.168.1.6,3271242473,735011722,79,1,1479
9,1576412645.328194,192.168.1.4,192.168.1.6,3271242552,735011967,91,1,1570
10,1576412645.328667,192.168.1.6,192.168.1.4,735011967,3271242643,539,0,1031
11,1576412645.372205,192.168.1.4,192.168.1.6,3271242643,735012506,1385,1,2416
12,1576412645.415493,192.168.1.4,192.168.1.6,3271244028,735012506,1385,1,3801
13,1576412645.418345,192.168.1.4,192.168.1.6,3271245413,735012506,342,1,4143
14,1576412645.439273,192.168.1.6,192.168.1.4,735012506,3271245755,86,0,4057
15,1576412645.441429,192.168.1.6,192.168.1.4,735012592,3271245755,108,0,3949
16,1576412645.441905,192.168.1.6,192.168.1.4,735012700,3271245755,321,0,3628
17,1576412645.442070,192.168.1.6,192.168.1.4,735013021,3271245755,54,0,3574
18,1576412645.467977,192.168.1.4,192.168.1.6,3271245755,735013075,586,1,4160
19,1576412645.476404,192.168.1.6,192.168.1.4,735013075,3271246341,53,0,4107
20,1576412645.476983,192.168.1.4,192.168.1.6,3271246341,735013128,53,1,4160
21,1576412645.537360,192.168.1.4,192.168.1.6,3271246394,735013128,768,1,4928
22,1576412645.542751,192.168.1.4,192.168.1.6,3271247162,735013128,411,1,5339
23,1576412645.545249,192.168.1.6,192.168.1.4,735013128,3271247573,61,0,5278
24,1576412645.791089,192.168.1.6,192.168.1.4,1613409104,2362559558,343,0,4935
25,1576412645.791681,192.168.1.4,192.168.1.6,2362559558,1613409447,99,1,5034
26,1576412645.791885,192.168.1.6,192.168.1.4,1613409447,2362559657,382,0,4652
27,1576412645.794368,192.168.1.6,192.168.1.4,3400985635,251581170,343,0,4309
28,1576412645.797156,192.168.1.4,192.168.1.6,251581170,3400985978,99,1,4408
29,1576412645.797553,192.168.1.6,192.168.1.4,3400985978,251581269,382,0,4026
30,1576412645.819931,192.168.1.4,192.168.1.6,2362559657,1613409829,2266,1,6292
31,1576412645.821203,192.168.1.6,192.168.1.4,1613409829,2362561923,74,0,6218
32,1576412645.821327,192.168.1.6,192.168.1.4,1613409903,2362561923,233,0,5985
33,1576412645.824249,192.168.1.4,192.168.1.6,251581269,3400986360,2266,1,8251
34,1576412645.824424,192.168.1.4,192.168.1.6,2362561923,1613410136,79,1,8330
35,1576412645.824570,192.168.1.4,192.168.1.6,2362562002,1613410136,79,1,8409
36,1576412645.825722,192.168.1.6,192.168.1.4,3400986360,251583535,74,0,8335
37,1576412645.825813,192.168.1.6,192.168.1.4,3400986434,251583535,233,0,8102
38,1576412645.826099,192.168.1.4,192.168.1.6,251583535,3400986667,79,1,8181
39,1576412645.826223,192.168.1.4,192.168.1.6,251583614,3400986667,79,1,8260
40,1576412646.132102,192.168.1.4,192.168.1.6,251583693,3400986667,91,1,8351
41,1576412646.133074,192.168.1.4,192.168.1.6,2362562081,1613410136,91,1,8442
42,1576412646.133503,192.168.1.6,192.168.1.4,3400986667,251583784,539,0,7903
43,1576412646.134340,192.168.1.6,192.168.1.4,1613410136,2362562172,539,0,7364
44,1576412646.310690,192.168.1.4,192.168.1.6,2362562172,1613410675,2070,1,9434
45,1576412646.310716,192.168.1.4,192.168.1.6,251583784,3400987206,2070,1,11504
46,1576412646.352456,192.168.1.4,192.168.1.6,2362564242,1613410675,1664,1,13168
47,1576412646.352504,192.168.1.4,192.168.1.6,251585854,3400987206,1664,1,14832
48,1576412646.355018,192.168.1.6,192.168.1.4,1613410675,2362565906,86,0,14746
49,1576412646.355478,192.168.1.6,192.168.1.4,3400987206,251587518,86,0,14660
50,1576412646.356021,192.168.1.6,192.168.1.4,1613410761,2362565906,650,0,14010
51,1576412646.543856,192.168.1.4,192.168.1.6,2362565906,1613411411,807,1,14817
