index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1576412549.121281,192.168.1.6,192.168.1.4,1022385847,4226007115,343,0,-343
2,1576412549.121737,192.168.1.4,192.168.1.6,4226007115,1022386190,99,1,-244
3,1576412549.121992,192.168.1.6,192.168.1.4,1022386190,4226007214,382,0,-626
4,1576412549.132401,192.168.1.4,192.168.1.6,4226007214,1022386572,2266,1,1640
5,1576412549.133257,192.168.1.6,192.168.1.4,1022386572,4226009480,74,0,1566
6,1576412549.133364,192.168.1.6,192.168.1.4,1022386646,4226009480,245,0,1321
7,1576412549.133644,192.168.1.4,192.168.1.6,4226009480,1022386891,79,1,1400
8,1576412549.133718,192.168.1.4,192.168.1.6,4226009559,1022386891,79,1,1479
9,1576412549.196619,192.168.1.4,192.168.1.6,4226009638,1022386891,91,1,1570
10,1576412549.197032,192.168.1.6,192.168.1.4,1022386891,4226009729,539,0,1031
11,1576412549.289566,192.168.1.4,192.168.1.6,4226009729,1022387430,2070,1,3101
12,1576412549.332723,192.168.1.4,192.168.1.6,4226011799,1022387430,1020,1,4121
13,1576412549.347667,192.168.1.6,192.168.1.4,1022387430,4226012819,86,0,4035
14,1576412549.348196,192.168.1.6,192.168.1.4,1022387516,4226012819,108,0,3927
15,1576412549.348775,192.168.1.6,192.168.1.4,1022387624,4226012819,321,0,3606
16,1576412549.348926,192.168.1.6,192.168.1.4,1022387945,4226012819,54,0,3552
17,1576412549.382152,192.168.1.4,192.168.1.6,4226012819,1022387999,586,1,4138
18,1576412549.384964,192.168.1.6,192.168.1.4,1022387999,4226013405,53,0,4085
19,1576412549.392175,192.168.1.4,192.168.1.6,4226013405,1022388052,53,1,4138
20,1576412549.432766,192.168.1.4,192.168.1.6,4226013458,1022388052,1193,1,5331
21,1576412549.434181,192.168.1.6,192.168.1.4,1022388052,4226014651,61,0,5270
22,1576412549.582888,192.168.1.6,192.168.1.4,2764824329,3902448196,343,0,4927
23,1576412549.583479,192.168.1.4,192.168.1.6,3902448196,2764824672,99,1,5026
24,1576412549.583734,192.168.1.6,192.168.1.4,2764824672,3902448295,382,0,4644
25,1576412549.596067,192.168.1.4,192.168.1.6,3902448295,2764825054,2266,1,6910
26,1576412549.597074,192.168.1.6,192.168.1.4,2764825054,3902450561,74,0,6836
27,1576412549.597503,192.168.1.4,192.168.1.6,3902450561,2764825128,79,1,6915
28,1576412549.597512,192.168.1.4,192.168.1.6,3902450640,2764825128,79,1,6994
29,1576412549.597805,192.168.1.6,192.168.1.4,2764825128,3902450719,237,0,6757
30,1576412549.636682,192.168.1.4,192.168.1.6,3902450719,2764825365,91,1,6848
31,1576412549.637023,192.168.1.6,192.168.1.4,2764825365,3902450810,539,0,6309
32,1576412549.670471,192.168.1.4,192.168.1.6,3902450810,2764825904,2070,1,8379
33,1576412549.714870,192.168.1.4,192.168.1.6,3902452880,2764825904,1754,1,10133
34,1576412549.724147,192.168.1.6,192.168.1.4,2764825904,3902454634,86,0,10047
35,1576412549.725213,192.168.1.6,192.168.1.4,2764825990,3902454634,108,0,9939
36,1576412549.725421,192.168.1.6,192.168.1.4,2764826098,3902454634,279,0,9660
37,1576412549.753355,192.168.1.4,192.168.1.6,3902454634,2764826377,586,1,10246
38,1576412549.753734,192.168.1.6,192.168.1.4,2764826377,3902455220,53,0,10193
39,1576412549.761757,192.168.1.4,192.168.1.6,3902455220,2764826430,2070,1,12263
40,1576412549.804686,192.168.1.4,192.168.1.6,3902457290,2764826430,840,1,13103
41,1576412549.806266,192.168.1.6,192.168.1.4,2764826430,3902458130,61,0,13042
42,1576412549.809834,192.168.1.6,192.168.1.4,219553503,2127633221,343,0,12699
43,1576412549.810456,192.168.1.4,192.168.1.6,2127633221,219553846,99,1,12798
44,1576412549.810723,192.168.1.6,192.168.1.4,219553846,2127633320,382,0,12416
45,1576412549.814508,192.168.1.6,192.168.1.4,1978709487,318332148,343,0,12073
46,1576412549.821368,192.168.1.4,192.168.1.6,318332148,1978709830,99,1,12172
47,1576412549.822142,192.168.1.6,192.168.1.4,1978709830,318332247,382,0,11790
48,1576412549.828261,192.168.1.4,192.168.1.6,2127633320,219554228,2266,1,14056
49,1576412549.829091,192.168.1.6,192.168.1.4,219554228,2127635586,74,0,13982
50,1576412549.829217,192.168.1.6,192.168.1.4,219554302,2127635586,233,0,13749
51,1576412549.829434,192.168.1.4,192.168.1.6,2127635586,219554535,79,1,13828
