index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1576412572.446583,192.168.1.6,192.168.1.4,1250551662,233655363,343,0,-343
2,1576412572.447099,192.168.1.4,192.168.1.6,233655363,1250552005,99,1,-244
3,1576412572.447362,192.168.1.6,192.168.1.4,1250552005,233655462,382,0,-626
4,1576412572.458603,192.168.1.4,192.168.1.6,233655462,1250552387,2266,1,1640
5,1576412572.459408,192.168.1.6,192.168.1.4,1250552387,233657728,74,0,1566
6,1576412572.459515,192.168.1.6,192.168.1.4,1250552461,233657728,245,0,1321
7,1576412572.459848,192.168.1.4,192.168.1.6,233657728,1250552706,79,1,1400
8,1576412572.460133,192.168.1.4,192.168.1.6,233657807,1250552706,79,1,1479
9,1576412572.507093,192.168.1.4,192.168.1.6,233657886,1250552706,91,1,1570
10,1576412572.507529,192.168.1.6,192.168.1.4,1250552706,233657977,539,0,1031
11,1576412572.565811,192.168.1.4,192.168.1.6,233657977,1250553245,1385,1,2416
12,1576412572.609351,192.168.1.4,192.168.1.6,233659362,1250553245,1705,1,4121
13,1576412572.627226,192.168.1.6,192.168.1.4,1250553245,233661067,86,0,4035
14,1576412572.629508,192.168.1.6,192.168.1.4,1250553331,233661067,108,0,3927
15,1576412572.630052,192.168.1.6,192.168.1.4,1250553439,233661067,321,0,3606
16,1576412572.630237,192.168.1.6,192.168.1.4,1250553760,233661067,54,0,3552
17,1576412572.655572,192.168.1.4,192.168.1.6,233661067,1250553814,586,1,4138
18,1576412572.661328,192.168.1.6,192.168.1.4,1250553814,233661653,53,0,4085
19,1576412572.661783,192.168.1.4,192.168.1.6,233661653,1250553867,53,1,4138
20,1576412572.705109,192.168.1.4,192.168.1.6,233661706,1250553867,1274,1,5412
21,1576412572.706391,192.168.1.6,192.168.1.4,1250553867,233662980,61,0,5351
22,1576412573.023501,192.168.1.6,192.168.1.4,2782896557,27163142,343,0,5008
23,1576412573.024088,192.168.1.4,192.168.1.6,27163142,2782896900,99,1,5107
24,1576412573.024294,192.168.1.6,192.168.1.4,2782896900,27163241,382,0,4725
25,1576412573.025664,192.168.1.6,192.168.1.4,177877242,2293517277,343,0,4382
26,1576412573.029236,192.168.1.4,192.168.1.6,2293517277,177877585,99,1,4481
27,1576412573.029717,192.168.1.6,192.168.1.4,177877585,2293517376,382,0,4099
28,1576412573.043067,192.168.1.4,192.168.1.6,27163241,2782897282,2266,1,6365
29,1576412573.043920,192.168.1.6,192.168.1.4,2782897282,27165507,74,0,6291
30,1576412573.044012,192.168.1.6,192.168.1.4,2782897356,27165507,233,0,6058
31,1576412573.048138,192.168.1.4,192.168.1.6,2293517376,177877967,2266,1,8324
32,1576412573.048340,192.168.1.4,192.168.1.6,27165507,2782897589,79,1,8403
33,1576412573.048519,192.168.1.4,192.168.1.6,27165586,2782897589,79,1,8482
34,1576412573.049683,192.168.1.6,192.168.1.4,177877967,2293519642,74,0,8408
35,1576412573.049817,192.168.1.6,192.168.1.4,177878041,2293519642,233,0,8175
36,1576412573.050207,192.168.1.4,192.168.1.6,2293519642,177878041,79,1,8254
37,1576412573.050313,192.168.1.4,192.168.1.6,2293519721,177878274,79,1,8333
38,1576412573.437686,192.168.1.4,192.168.1.6,27165665,2782897589,91,1,8424
39,1576412573.438810,192.168.1.6,192.168.1.4,2782897589,27165756,539,0,7885
40,1576412573.444963,192.168.1.4,192.168.1.6,2293519800,177878274,91,1,7976
41,1576412573.446002,192.168.1.6,192.168.1.4,177878274,2293519891,539,0,7437
42,1576412573.748455,192.168.1.4,192.168.1.6,27165756,2782898128,2070,1,9507
43,1576412573.748924,192.168.1.4,192.168.1.6,2293519891,177878813,2070,1,11577
44,1576412573.796086,192.168.1.4,192.168.1.6,27167826,2782898128,1664,1,13241
45,1576412573.796143,192.168.1.4,192.168.1.6,2293521961,177878813,1664,1,14905
46,1576412573.799033,192.168.1.6,192.168.1.4,2782898128,27169490,86,0,14819
47,1576412573.801640,192.168.1.6,192.168.1.4,177878813,2293523625,86,0,14733
48,1576412573.802172,192.168.1.6,192.168.1.4,2782898214,27169490,546,0,14187
49,1576412574.683656,192.168.1.4,192.168.1.6,27169490,2782898760,1957,1,16144
50,1576412574.724781,192.168.1.4,192.168.1.6,27171447,2782898760,14480,1,30624
51,1576412574.725737,192.168.1.4,192.168.1.6,27185927,2782898760,677,1,31301
52,1576412574.790610,192.168.1.6,192.168.1.4,177878899,2293523625,583,0,30718
53,1576412574.792768,192.168.1.6,192.168.1.4,1094277684,130585248,343,0,30375
54,1576412574.793303,192.168.1.4,192.168.1.6,130585248,1094278027,99,1,30474
55,1576412574.793519,192.168.1.6,192.168.1.4,1094278027,130585347,382,0,30092
56,1576412574.795077,192.168.1.6,192.168.1.4,1387367702,82710263,343,0,29749
57,1576412574.800311,192.168.1.4,192.168.1.6,82710263,1387368045,99,1,29848
58,1576412574.800559,192.168.1.6,192.168.1.4,1387368045,82710362,382,0,29466
59,1576412574.812283,192.168.1.4,192.168.1.6,130585347,1094278409,2266,1,31732
60,1576412574.813124,192.168.1.6,192.168.1.4,1094278409,130587613,74,0,31658
61,1576412574.813215,192.168.1.6,192.168.1.4,1094278483,130587613,233,0,31425
62,1576412574.815640,192.168.1.4,192.168.1.6,82710362,1387368427,2266,1,33691
63,1576412574.815752,192.168.1.4,192.168.1.6,130587613,1094278716,79,1,33770
64,1576412574.815965,192.168.1.4,192.168.1.6,130587692,1094278716,79,1,33849
65,1576412574.817190,192.168.1.6,192.168.1.4,1387368427,82712628,74,0,33775
66,1576412574.817336,192.168.1.6,192.168.1.4,1387368501,82712628,233,0,33542
67,1576412574.817627,192.168.1.4,192.168.1.6,82712628,1387368501,79,1,33621
68,1576412574.817772,192.168.1.4,192.168.1.6,82712707,1387368734,79,1,33700
69,1576412574.873085,192.168.1.4,192.168.1.6,27186604,2782898760,4494,1,38194
70,1576412574.874434,192.168.1.6,192.168.1.4,2782898760,27191098,603,0,37591
71,1576412575.106240,192.168.1.4,192.168.1.6,2293523625,177879482,2070,1,39661
72,1576412575.114476,192.168.1.4,192.168.1.6,27191098,2782899363,2070,1,41731
73,1576412575.148174,192.168.1.4,192.168.1.6,2293525695,177879482,14480,1,56211
74,1576412575.148439,192.168.1.4,192.168.1.6,2293540175,177879482,902,1,57113
75,1576412575.155705,192.168.1.4,192.168.1.6,27193168,2782899363,8688,1,65801
76,1576412575.155960,192.168.1.4,192.168.1.6,27201856,2782899363,5792,1,71593
77,1576412575.156195,192.168.1.4,192.168.1.6,27207648,2782899363,46,1,71639
78,1576412575.262761,192.168.1.4,192.168.1.6,82712786,1387368734,91,1,71730
79,1576412575.263193,192.168.1.6,192.168.1.4,1387368734,82712877,539,0,71191
80,1576412575.263358,192.168.1.4,192.168.1.6,130587771,1094278716,91,1,71282
81,1576412575.263600,192.168.1.6,192.168.1.4,1094278716,130587862,539,0,70743
82,1576412575.310090,192.168.1.4,192.168.1.6,2293541077,177879482,4111,1,74854
83,1576412575.312873,192.168.1.4,192.168.1.6,2293545188,177879482,2748,1,77602
84,1576412575.317258,192.168.1.4,192.168.1.6,2293547936,177879482,9563,1,87165
85,1576412575.317468,192.168.1.4,192.168.1.6,27207694,2782899363,6038,1,93203
86,1576412575.318590,192.168.1.6,192.168.1.4,2782899363,27213732,572,0,92631
87,1576412575.325495,192.168.1.6,192.168.1.4,4019689203,1586495505,343,0,92288
88,1576412575.326060,192.168.1.4,192.168.1.6,1586495505,4019689546,99,1,92387
89,1576412575.326288,192.168.1.6,192.168.1.4,4019689546,1586495604,382,0,92005
90,1576412575.337281,192.168.1.4,192.168.1.6,1586495604,4019689928,2266,1,94271
91,1576412575.338131,192.168.1.6,192.168.1.4,4019689928,1586497870,74,0,94197
92,1576412575.338222,192.168.1.6,192.168.1.4,4019690002,1586497870,233,0,93964
93,1576412575.338547,192.168.1.4,192.168.1.6,1586497870,4019690235,79,1,94043
94,1576412575.338895,192.168.1.4,192.168.1.6,1586497949,4019690235,79,1,94122
95,1576412575.450100,192.168.1.4,192.168.1.6,82712877,1387369273,1385,1,95507
96,1576412575.484780,192.168.1.4,192.168.1.6,130587862,1094279255,2070,1,97577
97,1576412575.485000,192.168.1.4,192.168.1.6,2293557499,177879482,2748,1,100325
98,1576412575.488271,192.168.1.4,192.168.1.6,2293560247,177879482,6837,1,107162
99,1576412575.489275,192.168.1.4,192.168.1.6,2293567084,177879482,2070,1,109232
100,1576412575.491414,192.168.1.4,192.168.1.6,82714262,1387369273,2349,1,111581
101,1576412575.494420,192.168.1.6,192.168.1.4,1387369273,82716611,86,0,111495
102,1576412575.494689,192.168.1.6,192.168.1.4,1387369359,82716611,567,0,110928
103,1576412575.527606,192.168.1.4,192.168.1.6,130589932,1094279255,1664,1,112592
104,1576412575.528276,192.168.1.6,192.168.1.4,1094279255,130591596,86,0,112506
105,1576412575.531527,192.168.1.4,192.168.1.6,2293569154,177879482,4789,1,117295
106,1576412575.541310,192.168.1.4,192.168.1.6,27213732,2782899935,2070,1,119365
