index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1576412581.918079,192.168.1.6,192.168.1.4,2631539184,2896793540,343,0,-343
2,1576412581.918820,192.168.1.4,192.168.1.6,2896793540,2631539527,99,1,-244
3,1576412581.919319,192.168.1.6,192.168.1.4,2631539527,2896793639,382,0,-626
4,1576412581.930841,192.168.1.4,192.168.1.6,2896793639,2631539909,2266,1,1640
5,1576412581.931657,192.168.1.6,192.168.1.4,2631539909,2896795905,74,0,1566
6,1576412581.931765,192.168.1.6,192.168.1.4,2631539983,2896795905,245,0,1321
7,1576412581.932076,192.168.1.4,192.168.1.6,2896795905,2631539983,79,1,1400
8,1576412581.932268,192.168.1.4,192.168.1.6,2896795984,2631540228,79,1,1479
9,1576412581.988302,192.168.1.4,192.168.1.6,2896796063,2631540228,91,1,1570
10,1576412581.998099,192.168.1.6,192.168.1.4,2631540228,2896796154,539,0,1031
11,1576412582.036711,192.168.1.4,192.168.1.6,2896796154,2631540767,2070,1,3101
12,1576412582.080308,192.168.1.4,192.168.1.6,2896798224,2631540767,1020,1,4121
13,1576412582.110042,192.168.1.6,192.168.1.4,2631540767,2896799244,86,0,4035
14,1576412582.110400,192.168.1.6,192.168.1.4,2631540853,2896799244,108,0,3927
15,1576412582.110983,192.168.1.6,192.168.1.4,2631540961,2896799244,321,0,3606
16,1576412582.111146,192.168.1.6,192.168.1.4,2631541282,2896799244,54,0,3552
17,1576412582.157830,192.168.1.4,192.168.1.6,2896799244,2631541336,586,1,4138
18,1576412582.159296,192.168.1.6,192.168.1.4,2631541336,2896799830,53,0,4085
19,1576412582.177741,192.168.1.4,192.168.1.6,2896799830,2631541389,53,1,4138
20,1576412582.220619,192.168.1.4,192.168.1.6,2896799883,2631541389,1527,1,5665
21,1576412582.225853,192.168.1.4,192.168.1.6,2896801410,2631541389,61,1,5726
22,1576412582.226073,192.168.1.6,192.168.1.4,2631541389,2896801471,61,0,5665
23,1576412582.512282,192.168.1.6,192.168.1.4,1304910643,675845644,343,0,5322
24,1576412582.512985,192.168.1.4,192.168.1.6,675845644,1304910986,99,1,5421
25,1576412582.513194,192.168.1.6,192.168.1.4,1304910986,675845743,382,0,5039
26,1576412582.514716,192.168.1.6,192.168.1.4,3975888290,1991520974,343,0,4696
27,1576412582.520703,192.168.1.4,192.168.1.6,1991520974,3975888633,99,1,4795
28,1576412582.521103,192.168.1.6,192.168.1.4,3975888633,1991521073,382,0,4413
29,1576412582.535419,192.168.1.4,192.168.1.6,1991521073,3975889015,2266,1,6679
30,1576412582.536708,192.168.1.4,192.168.1.6,675845743,1304911368,2266,1,8945
31,1576412582.538348,192.168.1.6,192.168.1.4,1304911368,675848009,74,0,8871
32,1576412582.538519,192.168.1.6,192.168.1.4,1304911442,675848009,233,0,8638
33,1576412582.538683,192.168.1.6,192.168.1.4,3975889015,1991523339,74,0,8564
34,1576412582.538760,192.168.1.6,192.168.1.4,3975889089,1991523339,233,0,8331
35,1576412582.538932,192.168.1.4,192.168.1.6,675848009,1304911675,79,1,8410
36,1576412582.539006,192.168.1.4,192.168.1.6,675848088,1304911675,79,1,8489
37,1576412582.540255,192.168.1.4,192.168.1.6,1991523339,3975889322,79,1,8568
38,1576412582.540419,192.168.1.4,192.168.1.6,1991523418,3975889322,79,1,8647
