index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1576407786.746609,192.168.1.6,192.168.1.4,1629874451,558749735,343,0,-343
2,1576407786.747330,192.168.1.4,192.168.1.6,558749735,1629874794,99,1,-244
3,1576407786.747625,192.168.1.6,192.168.1.4,1629874794,558749834,382,0,-626
4,1576407786.758456,192.168.1.4,192.168.1.6,558749834,1629875176,2266,1,1640
5,1576407786.759702,192.168.1.6,192.168.1.4,1629875176,558752100,74,0,1566
6,1576407786.759811,192.168.1.6,192.168.1.4,1629875250,558752100,245,0,1321
7,1576407786.760151,192.168.1.4,192.168.1.6,558752100,1629875495,79,1,1400
8,1576407786.760242,192.168.1.4,192.168.1.6,558752179,1629875495,79,1,1479
9,1576407786.822428,192.168.1.4,192.168.1.6,558752258,1629875495,91,1,1570
10,1576407786.822875,192.168.1.6,192.168.1.4,1629875495,558752349,539,0,1031
11,1576407786.918037,192.168.1.4,192.168.1.6,558752349,1629876034,1385,1,2416
12,1576407786.960920,192.168.1.4,192.168.1.6,558753734,1629876034,1385,1,3801
13,1576407786.999955,192.168.1.4,192.168.1.6,558755119,1629876034,342,1,4143
14,1576407787.012867,192.168.1.6,192.168.1.4,1629876034,558755461,86,0,4057
15,1576407787.017620,192.168.1.6,192.168.1.4,1629876120,558755461,108,0,3949
16,1576407787.018072,192.168.1.6,192.168.1.4,1629876228,558755461,321,0,3628
17,1576407787.018242,192.168.1.6,192.168.1.4,1629876549,558755461,54,0,3574
18,1576407787.041727,192.168.1.4,192.168.1.6,558755461,1629876603,586,1,4160
19,1576407787.042187,192.168.1.6,192.168.1.4,1629876603,558756047,53,0,4107
20,1576407787.051120,192.168.1.4,192.168.1.6,558756047,1629876656,53,1,4160
21,1576407787.092454,192.168.1.4,192.168.1.6,558756100,1629876656,1365,1,5525
22,1576407787.095372,192.168.1.6,192.168.1.4,1629876656,558757465,61,0,5464
23,1576407787.275231,192.168.1.6,192.168.1.4,3035159288,2576972615,343,0,5121
24,1576407787.276385,192.168.1.4,192.168.1.6,2576972615,3035159631,99,1,5220
25,1576407787.277757,192.168.1.6,192.168.1.4,3035159631,2576972714,382,0,4838
26,1576407787.282652,192.168.1.6,192.168.1.4,3151391372,4133234802,343,0,4495
27,1576407787.288737,192.168.1.4,192.168.1.6,4133234802,3151391715,99,1,4594
28,1576407787.288985,192.168.1.6,192.168.1.4,3151391715,4133234901,382,0,4212
29,1576407787.292527,192.168.1.4,192.168.1.6,2576972714,3035160013,2266,1,6478
30,1576407787.294259,192.168.1.6,192.168.1.4,3035160013,2576974980,74,0,6404
31,1576407787.294367,192.168.1.6,192.168.1.4,3035160087,2576974980,235,0,6169
32,1576407787.294673,192.168.1.4,192.168.1.6,2576974980,3035160322,79,1,6248
