index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1576407793.846039,192.168.1.6,192.168.1.4,2617160428,3598904141,343,0,-343
2,1576407793.846361,192.168.1.4,192.168.1.6,3598904141,2617160771,99,1,-244
3,1576407793.846780,192.168.1.6,192.168.1.4,2617160771,3598904240,382,0,-626
4,1576407793.857698,192.168.1.4,192.168.1.6,3598904240,2617161153,2266,1,1640
5,1576407793.858524,192.168.1.6,192.168.1.4,2617161153,3598906506,74,0,1566
6,1576407793.858685,192.168.1.6,192.168.1.4,2617161227,3598906506,245,0,1321
7,1576407793.858987,192.168.1.4,192.168.1.6,3598906506,2617161472,79,1,1400
8,1576407793.859050,192.168.1.4,192.168.1.6,3598906585,2617161472,79,1,1479
9,1576407793.960895,192.168.1.4,192.168.1.6,3598906664,2617161472,91,1,1570
10,1576407793.961430,192.168.1.6,192.168.1.4,2617161472,3598906755,539,0,1031
11,1576407794.020667,192.168.1.4,192.168.1.6,3598906755,2617162011,1385,1,2416
12,1576407794.064614,192.168.1.4,192.168.1.6,3598908140,2617162011,1705,1,4121
13,1576407794.100596,192.168.1.6,192.168.1.4,2617162011,3598909845,86,0,4035
14,1576407794.101577,192.168.1.6,192.168.1.4,2617162097,3598909845,108,0,3927
15,1576407794.102047,192.168.1.6,192.168.1.4,2617162205,3598909845,321,0,3606
16,1576407794.102238,192.168.1.6,192.168.1.4,2617162526,3598909845,54,0,3552
17,1576407794.127170,192.168.1.4,192.168.1.6,3598909845,2617162580,586,1,4138
18,1576407794.128365,192.168.1.6,192.168.1.4,2617162580,3598910431,53,0,4085
19,1576407794.170918,192.168.1.4,192.168.1.6,3598910431,2617162633,53,1,4138
20,1576407794.212773,192.168.1.4,192.168.1.6,3598910484,2617162633,1234,1,5372
21,1576407794.214525,192.168.1.6,192.168.1.4,2617162633,3598911718,61,0,5311
22,1576407794.447572,192.168.1.6,192.168.1.4,1748258691,246380929,343,0,4968
23,1576407794.448291,192.168.1.4,192.168.1.6,246380929,1748259034,99,1,5067
