index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1576407751.062389,192.168.1.6,192.168.1.4,1354302477,2961612623,343,0,-343
2,1576407751.063070,192.168.1.4,192.168.1.6,2961612623,1354302820,99,1,-244
3,1576407751.063294,192.168.1.6,192.168.1.4,1354302820,2961612722,382,0,-626
4,1576407751.075409,192.168.1.4,192.168.1.6,2961612722,1354303202,2266,1,1640
5,1576407751.076502,192.168.1.6,192.168.1.4,1354303202,2961614988,74,0,1566
6,1576407751.076642,192.168.1.6,192.168.1.4,1354303276,2961614988,245,0,1321
7,1576407751.076972,192.168.1.4,192.168.1.6,2961614988,1354303521,79,1,1400
8,1576407751.077045,192.168.1.4,192.168.1.6,2961615067,1354303521,79,1,1479
9,1576407751.149335,192.168.1.4,192.168.1.6,2961615146,1354303521,91,1,1570
10,1576407751.149755,192.168.1.6,192.168.1.4,1354303521,2961615237,539,0,1031
11,1576407751.207096,192.168.1.4,192.168.1.6,2961615237,1354304060,1385,1,2416
12,1576407751.248252,192.168.1.4,192.168.1.6,2961616622,1354304060,1705,1,4121
13,1576407751.257947,192.168.1.6,192.168.1.4,1354304060,2961618327,86,0,4035
14,1576407751.261466,192.168.1.6,192.168.1.4,1354304146,2961618327,108,0,3927
15,1576407751.261899,192.168.1.6,192.168.1.4,1354304254,2961618327,321,0,3606
16,1576407751.262104,192.168.1.6,192.168.1.4,1354304575,2961618327,54,0,3552
17,1576407751.297411,192.168.1.4,192.168.1.6,2961618327,1354304629,617,1,4169
18,1576407751.297704,192.168.1.6,192.168.1.4,1354304629,2961618944,53,0,4116
19,1576407751.304026,192.168.1.4,192.168.1.6,2961618944,1354304682,971,1,5087
20,1576407751.344543,192.168.1.4,192.168.1.6,2961619915,1354304682,521,1,5608
21,1576407751.345182,192.168.1.6,192.168.1.4,1354304682,2961620436,61,0,5547
22,1576407751.705927,192.168.1.6,192.168.1.4,1623133030,104760668,343,0,5204
23,1576407751.706303,192.168.1.4,192.168.1.6,104760668,1623133373,99,1,5303
24,1576407751.706536,192.168.1.6,192.168.1.4,1623133373,104760767,382,0,4921
25,1576407751.707637,192.168.1.6,192.168.1.4,1734429374,2584719821,343,0,4578
26,1576407751.712980,192.168.1.4,192.168.1.6,2584719821,1734429717,99,1,4677
27,1576407751.713226,192.168.1.6,192.168.1.4,1734429717,2584719920,382,0,4295
28,1576407751.725341,192.168.1.4,192.168.1.6,104760767,1623133755,2266,1,6561
29,1576407751.726893,192.168.1.6,192.168.1.4,1623133755,104763033,74,0,6487
30,1576407751.727148,192.168.1.6,192.168.1.4,1623133829,104763033,235,0,6252
31,1576407751.727842,192.168.1.4,192.168.1.6,104763033,1623134064,79,1,6331
32,1576407751.728463,192.168.1.4,192.168.1.6,104763112,1623134064,79,1,6410
33,1576407751.731732,192.168.1.4,192.168.1.6,2584719920,1734430099,2266,1,8676
34,1576407751.732595,192.168.1.6,192.168.1.4,1734430099,2584722186,74,0,8602
35,1576407751.732722,192.168.1.6,192.168.1.4,1734430173,2584722186,235,0,8367
36,1576407751.733001,192.168.1.4,192.168.1.6,2584722186,1734430408,79,1,8446
37,1576407751.733474,192.168.1.4,192.168.1.6,2584722265,1734430408,79,1,8525
38,1576407751.790098,192.168.1.4,192.168.1.6,2584722344,1734430408,91,1,8616
39,1576407751.790468,192.168.1.6,192.168.1.4,1734430408,2584722435,539,0,8077
40,1576407751.791536,192.168.1.4,192.168.1.6,104763191,1623134064,91,1,8168
41,1576407751.791817,192.168.1.6,192.168.1.4,1623134064,104763282,539,0,7629
42,1576407751.848233,192.168.1.4,192.168.1.6,104763282,1623134603,2070,1,9699
43,1576407751.852085,192.168.1.4,192.168.1.6,2584722435,1734430947,2070,1,11769
44,1576407751.889213,192.168.1.4,192.168.1.6,104765352,1623134603,2143,1,13912
45,1576407751.892667,192.168.1.4,192.168.1.6,2584724505,1734430947,2143,1,16055
46,1576407751.913841,192.168.1.6,192.168.1.4,1623134603,104767495,102,0,15953
47,1576407751.923800,192.168.1.6,192.168.1.4,1734430947,2584726648,102,0,15851
48,1576407751.929133,192.168.1.6,192.168.1.4,1623134705,104767495,534,0,15317
49,1576407751.955301,192.168.1.4,192.168.1.6,104767495,1623135239,628,1,15945
50,1576407752.038021,192.168.1.4,192.168.1.6,2584726648,1734431049,628,1,16573
51,1576407752.041640,192.168.1.4,192.168.1.6,104768123,1623135239,4344,1,20917
