index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1576412590.986276,192.168.1.6,192.168.1.4,3624319324,1083265800,343,0,-343
2,1576412590.986865,192.168.1.4,192.168.1.6,1083265800,3624319667,99,1,-244
3,1576412590.987082,192.168.1.6,192.168.1.4,3624319667,1083265899,382,0,-626
4,1576412590.997928,192.168.1.4,192.168.1.6,1083265899,3624320049,2266,1,1640
5,1576412590.998909,192.168.1.6,192.168.1.4,3624320049,1083268165,74,0,1566
6,1576412590.999225,192.168.1.6,192.168.1.4,3624320123,1083268165,245,0,1321
7,1576412590.999317,192.168.1.4,192.168.1.6,1083268165,3624320123,79,1,1400
8,1576412590.999453,192.168.1.4,192.168.1.6,1083268244,3624320368,79,1,1479
9,1576412591.056621,192.168.1.4,192.168.1.6,1083268323,3624320368,91,1,1570
10,1576412591.057131,192.168.1.6,192.168.1.4,3624320368,1083268414,539,0,1031
11,1576412591.092476,192.168.1.4,192.168.1.6,1083268414,3624320907,2070,1,3101
12,1576412591.136148,192.168.1.4,192.168.1.6,1083270484,3624320907,1020,1,4121
13,1576412591.146552,192.168.1.6,192.168.1.4,3624320907,1083271504,86,0,4035
14,1576412591.147095,192.168.1.6,192.168.1.4,3624320993,1083271504,108,0,3927
15,1576412591.147878,192.168.1.6,192.168.1.4,3624321101,1083271504,321,0,3606
16,1576412591.149215,192.168.1.6,192.168.1.4,3624321422,1083271504,54,0,3552
17,1576412591.189710,192.168.1.4,192.168.1.6,1083271504,3624321476,586,1,4138
18,1576412591.193543,192.168.1.6,192.168.1.4,3624321476,1083272090,53,0,4085
19,1576412591.220205,192.168.1.4,192.168.1.6,1083272090,3624321529,53,1,4138
20,1576412591.264121,192.168.1.4,192.168.1.6,1083272143,3624321529,1164,1,5302
21,1576412591.265596,192.168.1.6,192.168.1.4,3624321529,1083273307,61,0,5241
22,1576412591.594496,192.168.1.6,192.168.1.4,2645978851,1758392675,343,0,4898
23,1576412591.595085,192.168.1.4,192.168.1.6,1758392675,2645979194,99,1,4997
24,1576412591.595293,192.168.1.6,192.168.1.4,2645979194,1758392774,382,0,4615
25,1576412591.596393,192.168.1.6,192.168.1.4,1219955625,1264624746,343,0,4272
26,1576412591.600131,192.168.1.4,192.168.1.6,1264624746,1219955968,99,1,4371
27,1576412591.600374,192.168.1.6,192.168.1.4,1219955968,1264624845,382,0,3989
28,1576412591.613795,192.168.1.4,192.168.1.6,1758392774,2645979576,2266,1,6255
29,1576412591.614695,192.168.1.6,192.168.1.4,2645979576,1758395040,74,0,6181
30,1576412591.614789,192.168.1.6,192.168.1.4,2645979650,1758395040,233,0,5948
31,1576412591.618341,192.168.1.4,192.168.1.6,1264624845,1219956350,2266,1,8214
32,1576412591.618496,192.168.1.4,192.168.1.6,1758395040,2645979883,79,1,8293
33,1576412591.618763,192.168.1.4,192.168.1.6,1758395119,2645979883,79,1,8372
34,1576412591.621233,192.168.1.6,192.168.1.4,1219956350,1264627111,74,0,8298
35,1576412591.621378,192.168.1.6,192.168.1.4,1219956424,1264627111,233,0,8065
36,1576412591.621792,192.168.1.4,192.168.1.6,1264627111,1219956657,79,1,8144
37,1576412591.621806,192.168.1.4,192.168.1.6,1264627190,1219956657,79,1,8223
38,1576412591.930521,192.168.1.4,192.168.1.6,1758395198,2645979883,91,1,8314
39,1576412591.930570,192.168.1.4,192.168.1.6,1264627269,1219956657,91,1,8405
40,1576412591.931593,192.168.1.6,192.168.1.4,2645979883,1758395289,539,0,7866
41,1576412591.932405,192.168.1.6,192.168.1.4,1219956657,1264627360,539,0,7327
42,1576412592.137758,192.168.1.4,192.168.1.6,1758395289,2645980422,2070,1,9397
43,1576412592.138057,192.168.1.4,192.168.1.6,1264627360,1219957196,2070,1,11467
44,1576412592.179642,192.168.1.4,192.168.1.6,1758397359,2645980422,1664,1,13131
45,1576412592.179792,192.168.1.4,192.168.1.6,1264629430,1219957196,1664,1,14795
46,1576412592.189131,192.168.1.6,192.168.1.4,2645980422,1758399023,86,0,14709
47,1576412592.190682,192.168.1.6,192.168.1.4,1219957196,1264631094,86,0,14623
48,1576412592.193144,192.168.1.6,192.168.1.4,2645980508,1758399023,546,0,14077
49,1576412593.700258,192.168.1.4,192.168.1.6,1758399023,2645981054,1442,1,15519
50,1576412593.743027,192.168.1.4,192.168.1.6,1758400465,2645981054,5792,1,21311
51,1576412593.743358,192.168.1.4,192.168.1.6,1758406257,2645981054,8688,1,29999
52,1576412593.744311,192.168.1.4,192.168.1.6,1758414945,2645981054,1192,1,31191
53,1576412593.801428,192.168.1.6,192.168.1.4,1219957282,1264631094,583,0,30608
54,1576412593.803912,192.168.1.6,192.168.1.4,3553261046,992786171,343,0,30265
55,1576412593.804482,192.168.1.4,192.168.1.6,992786171,3553261389,99,1,30364
56,1576412593.804688,192.168.1.6,192.168.1.4,3553261389,992786270,382,0,29982
57,1576412593.807010,192.168.1.6,192.168.1.4,4187573981,3607149880,343,0,29639
58,1576412593.810749,192.168.1.4,192.168.1.6,3607149880,4187574324,99,1,29738
59,1576412593.811015,192.168.1.6,192.168.1.4,4187574324,3607149979,382,0,29356
60,1576412593.823606,192.168.1.4,192.168.1.6,992786270,3553261771,2266,1,31622
61,1576412593.825501,192.168.1.6,192.168.1.4,3553261771,992788536,74,0,31548
62,1576412593.825594,192.168.1.6,192.168.1.4,3553261845,992788536,233,0,31315
63,1576412593.825849,192.168.1.4,192.168.1.6,992788536,3553262078,79,1,31394
64,1576412593.826076,192.168.1.4,192.168.1.6,992788615,3553262078,79,1,31473
65,1576412593.828579,192.168.1.4,192.168.1.6,3607149979,4187574706,2266,1,33739
66,1576412593.829869,192.168.1.6,192.168.1.4,4187574706,3607152245,74,0,33665
67,1576412593.830033,192.168.1.6,192.168.1.4,4187574780,3607152245,233,0,33432
68,1576412593.830482,192.168.1.4,192.168.1.6,3607152245,4187575013,79,1,33511
69,1576412593.830647,192.168.1.4,192.168.1.6,3607152324,4187575013,79,1,33590
