-442.0,1128.02,5185.96,6494.06,9499.16,11582.6,15611.12,25515.2,43401.72,41213.84,47080.8,70052.92,76616.36,92542.06,102816.52,109371.9,119906.44,172550.8,206893.56,241650.26,271303.2,280055.42,309335.52,331765.64,350646.6,386703.5,393408.32,441589.82,476382.16,496702.36,545583.8,581394.64,605221.52,619700.34,639569.24,656214.6,691255.2,705073.32,728287.6,757132.76,770748.4,779346.88,816654.64,875473.68,919149.92,940540.0,959588.44,977371.34,1021496.52,1076380.6,128.0,363.0,59462.0,1160224.0
-442.0,1471.1,3562.8,4953.6,7746.0,11702.5,11758.6,16357.7,18924.4,25006.400000000096,35494.0,39435.1,38548.6,41902.2,43618.0,60553.5,59597.0,60918.6,78452.8,105401.4,106526.0,122884.5,151078.2,172178.4,236799.6,263610.0,332201.0,379363.0,432666.4,464447.9,528039.0,590817.5,648346.4,658162.6,714607.0,760449.5,785113.2,833697.4,887189.8,893370.8,908321.0,916469.0,933515.4,942507.8,943865.6,949458.5,970840.4,999524.6,1033517.6,1035338.6,128.0,267.0,48669.0,1090250.0
-442.0,61550.9,162701.0,421911.4,526627.8,682488.0,721616.0,803806.0,915333.2,919923.3,972562.0,1116931.5,1240992.4,1379953.2,1510387.0,1595829.5,1723332.0,1843284.7,1858854.4,1910290.0,1951716.0,2062963.7,2107495.6,2233613.9,2244702.2,2359297.5,2392405.8,2412326.9,2423527.4,2482976.2,2519077.0,2551849.1,2579115.0,2593652.2,2606372.4,2715775.5,2726491.2,2789092.0,2850480.0,2950576.7,3004361.0,3094911.1,3168900.8,3214546.7,3421010.0,3530985.0,3544726.8,3584198.1,3700339.4,3869718.5,2586.0,3279.0,823905.0,4764623.0
67.0,1749.08,1288.88,2477.6,4439.28,7177.6,7684.6,10460.44,11985.32,26820.96,25543.6,24268.84,23212.28,29053.16,30764.48,64998.8,67689.48,71454.44,73456.76,106738.88,141360.4,173382.84,173808.36,175662.16,177398.68,178716.0,178714.44,177431.88,178919.84,180846.88,181773.6,185962.92,185970.24,185461.04,190141.08,194492.2,194371.88,196405.2,264483.56,270249.68,273314.6,277022.6,280018.36,279301.04,279355.44,313706.4,363051.64,409147.56,421878.8,428990.08,139.0,165.0,29259.0,460340.0
-442.0,4591.0,18830.0,25976.0,45190.0,74038.0,145199.0,246339.0,391075.0,486301.0,493084.0,504857.0,509967.0,527102.0,531669.0,552886.0,555929.0,591768.0,679095.0,758162.0,810705.0,853888.0,874545.0,880184.0,889527.0,934742.0,937579.0,1016672.0,1049383.0,1064058.0,1087295.0,1093104.0,1111397.0,1113051.0,1120342.0,1135939.0,1140472.0,1154802.0,1160605.0,1165921.0,1171771.0,1175844.0,1179951.0,1183759.0,1191890.0,1205869.0,1209864.0,1211657.0,1223260.0,1233059.0,537.0,713.0,135903.0,1377198.0
-442.0,76869.4,209080.2,386211.5,630248.0,713548.0,902538.3999999991,1233229.3,1498281.6,1779832.4,1975668.0,2012110.2,2129428.2,2554400.1,2663546.4,2678078.0,2720234.0,2892091.4,2991932.2,3015308.5,3052381.0,3072058.2,3102705.6,3142301.6,3349726.6,3361877.5,3436260.2,3475458.2,3628096.2,4370180.0,4456571.0,4514013.9,4537575.0,4566546.7,4665515.2,4764761.0,4916712.2,4971066.3,4985775.0,5144280.5,5165490.0,5184926.9,5206071.4,5756606.2,5784970.2,5837336.5,5881249.4,6012281.6,6290114.0,6410884.2,2441.0,3314.0,732355.0,7183881.0
-442.0,34033.26,45659.32,140846.24,347626.68,408226.1,520159.64,571042.7,679414.64,872074.92,1001339.0,1167926.68,1390176.2,1622722.3,1711950.04,1888387.1,2028090.84,2210220.36,2397436.84,2532100.3,2637886.8,2746819.48,3047205.96,3408294.24,3671198.8,3917814.5,4249892.88,4612284.4,4955705.96,5261539.44,5629946.0,5882289.28,6357231.52,6693411.42,6900557.04,7060737.1,7204578.16,7332990.7,7497277.8,7631686.44,7697148.6,7799043.48,7910334.84,8000478.6,8116867.96,8223484.6,8316015.04,8475074.36,8600852.12,8615549.54,796.0,2757.0,204020.0,8853045.0
-442.0,3907.74,6653.12,9537.52,24364.68,27715.7,53761.4,66347.18,75421.56,115030.66,117899.6,181580.56,257324.56,295189.92,296790.08,358895.0,416603.44,436649.58,440950.32,451583.88,490022.0,499181.86,516653.24,518944.7,520714.84,537075.5,538909.96,565766.12,570611.96,638277.72,691264.0,691954.02,729885.12,783342.88,830783.56,840611.7,855466.4,950094.04,1025203.6,1077760.8,1093617.4,1102493.08,1103439.48,1113131.78,1123373.32,1128069.8,1148188.92,1150709.78,1166321.68,1195805.88,273.0,430.0,65319.0,1262091.0
67.0,30259.28,81856.88,368715.66,526079.64,682648.4,940945.6,980907.02,1052973.96,1251676.36,1575249.2,1585413.82,1625727.36,1737079.58,1967816.88,1988479.2,2042978.68,2065364.2,2118522.4,2146743.24,2252335.4,2344435.9,2395692.32,2544068.88,2794531.32,3072088.5,3090331.72,3122476.24,3138530.8,3157621.12,3185157.2,3198040.98,3208510.52,3222578.22,3239244.24,3257432.0,3274742.32,3295340.02,3313175.56,3331379.84,3342535.0,3355298.28,3365647.04,3373309.58,3381907.64,3391120.7,3403186.52,3511353.84,3534580.04,3529256.78,1547.0,2042.0,450151.0,3994125.0
-442.0,1347.86,4062.52,4164.28,4457.64,8318.2,8454.44,16253.38,22372.4,21615.42,22963.4,29375.1,48300.84,50248.18,63609.2,64040.999999999905,107404.72,138567.64,155389.76,157939.78,163149.6,189675.9,204134.72,244053.72,265343.84,294287.5,301753.44,303387.3,312168.2,328258.28,351874.4,362675.9,375545.8,389893.54,405503.6,439875.6,465352.4,474133.3,503472.12,519640.48,551620.4,561893.06,564808.52,571061.04,574126.44,575474.7,574053.04,606399.1,611330.2,614932.32,88.0,229.0,28094.0,644691.0
