index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1574591898.24106,192.168.1.4,192.168.1.5,2941271245,1516192401,91,1,91
2,1574591898.241114,192.168.1.4,192.168.1.5,2941271336,1516192401,24,1,115
3,1574591898.395837,192.168.1.4,192.168.1.5,2948677306,1964398588,91,1,206
4,1574591898.395895,192.168.1.4,192.168.1.5,2948677397,1964398588,24,1,230
5,1574591898.666742,192.168.1.4,192.168.1.5,1064162602,3482169337,91,1,321
6,1574591898.667042,192.168.1.4,192.168.1.5,1064162693,3482169337,24,1,345
7,1574591898.967167,192.168.1.4,192.168.1.5,405900632,3193070974,91,1,436
8,1574591898.967284,192.168.1.4,192.168.1.5,405900723,3193070974,24,1,460
9,1574591901.425949,192.168.1.5,192.168.1.4,1708076978,1034693967,343,0,117
10,1574591901.426655,192.168.1.4,192.168.1.5,1034693967,1708077321,99,1,216
11,1574591901.4273,192.168.1.5,192.168.1.4,1708077321,1034694066,382,0,-166
12,1574591901.444479,192.168.1.4,192.168.1.5,1034694066,1708077703,2266,1,2100
13,1574591901.445367,192.168.1.5,192.168.1.4,1708077703,1034696332,74,0,2026
14,1574591901.445558,192.168.1.5,192.168.1.4,1708077777,1034696332,245,0,1781
15,1574591901.445848,192.168.1.4,192.168.1.5,1034696332,1708078022,79,1,1860
16,1574591901.445928,192.168.1.4,192.168.1.5,1034696411,1708078022,79,1,1939
17,1574591901.589647,192.168.1.5,192.168.1.4,1481805858,4102786795,343,0,1596
18,1574591901.590165,192.168.1.4,192.168.1.5,4102786795,1481806201,99,1,1695
19,1574591901.590496,192.168.1.5,192.168.1.4,1481806201,4102786894,382,0,1313
20,1574591901.59248,192.168.1.5,192.168.1.4,1272079707,233809998,343,0,970
21,1574591901.595288,192.168.1.4,192.168.1.5,233809998,1272080050,99,1,1069
22,1574591901.595791,192.168.1.5,192.168.1.4,1272080050,233810097,382,0,687
23,1574591901.618348,192.168.1.4,192.168.1.5,4102786894,1481806583,2266,1,2953
24,1574591901.619975,192.168.1.5,192.168.1.4,1481806583,4102789160,74,0,2879
25,1574591901.620126,192.168.1.5,192.168.1.4,1481806657,4102789160,231,0,2648
26,1574591901.620395,192.168.1.4,192.168.1.5,4102789160,1481806888,79,1,2727
27,1574591901.622911,192.168.1.4,192.168.1.5,4102789239,1481806888,79,1,2806
28,1574591901.622934,192.168.1.4,192.168.1.5,233810097,1272080432,2266,1,5072
29,1574591901.62422,192.168.1.5,192.168.1.4,1272080432,233812363,74,0,4998
30,1574591901.624353,192.168.1.5,192.168.1.4,1272080506,233812363,231,0,4767
31,1574591901.624722,192.168.1.4,192.168.1.5,233812363,1272080737,79,1,4846
32,1574591901.627592,192.168.1.4,192.168.1.5,233812442,1272080737,79,1,4925
33,1574591903.064641,192.168.1.4,192.168.1.5,1034696490,1708078022,91,1,5016
34,1574591903.065177,192.168.1.5,192.168.1.4,1708078022,1034696581,539,0,4477
35,1574591903.115807,192.168.1.4,192.168.1.5,1034696581,1708078561,2070,1,6547
36,1574591903.158547,192.168.1.4,192.168.1.5,1034698651,1708078561,1018,1,7565
37,1574591903.167476,192.168.1.5,192.168.1.4,1708078561,1034699669,86,0,7479
38,1574591903.168081,192.168.1.5,192.168.1.4,1708078647,1034699669,108,0,7371
39,1574591903.16893,192.168.1.5,192.168.1.4,1708078755,1034699669,321,0,7050
40,1574591903.169186,192.168.1.5,192.168.1.4,1708079076,1034699669,54,0,6996
41,1574591903.200046,192.168.1.4,192.168.1.5,1034699669,1708079130,617,1,7613
42,1574591903.200525,192.168.1.5,192.168.1.4,1708079130,1034700286,53,0,7560
43,1574591903.212362,192.168.1.4,192.168.1.5,1034700286,1708079183,1187,1,8747
44,1574591903.213742,192.168.1.5,192.168.1.4,1708079183,1034701473,61,0,8686
45,1574591903.364507,192.168.1.4,192.168.1.5,4102789318,1481806888,91,1,8777
46,1574591903.364532,192.168.1.4,192.168.1.5,233812521,1272080737,91,1,8868
47,1574591903.365593,192.168.1.5,192.168.1.4,1481806888,4102789409,539,0,8329
48,1574591903.365764,192.168.1.5,192.168.1.4,1272080737,233812612,539,0,7790
49,1574591903.407302,192.168.1.4,192.168.1.5,233812612,1272081276,2070,1,9860
50,1574591903.407646,192.168.1.4,192.168.1.5,4102789409,1481807427,2070,1,11930
51,1574591903.450495,192.168.1.4,192.168.1.5,4102791479,1481807427,2712,1,14642
52,1574591903.450596,192.168.1.4,192.168.1.5,233814682,1272081276,2712,1,17354
53,1574591903.456719,192.168.1.5,192.168.1.4,1481807427,4102794191,148,0,17206
54,1574591903.457764,192.168.1.5,192.168.1.4,1272081276,233817394,148,0,17058
55,1574591903.508127,192.168.1.4,192.168.1.5,4102794191,1481807575,73,1,17131
56,1574591903.508853,192.168.1.4,192.168.1.5,233817394,1272081424,73,1,17204
57,1574591903.509657,192.168.1.5,192.168.1.4,1481807575,4102794264,526,0,16678
58,1574591903.55143,192.168.1.4,192.168.1.5,4102794264,1481808101,1470,1,18148
59,1574591903.587963,192.168.1.4,192.168.1.5,4102795734,1481808101,14480,1,32628
60,1574591903.588441,192.168.1.4,192.168.1.5,4102810214,1481808101,17376,1,50004
61,1574591903.588579,192.168.1.4,192.168.1.5,4102827590,1481808101,1295,1,51299
62,1574591903.630427,192.168.1.4,192.168.1.5,4102828885,1481808101,16406,1,67705
63,1574591903.630519,192.168.1.4,192.168.1.5,4102845291,1481808101,8502,1,76207
64,1574591903.654921,192.168.1.5,192.168.1.4,2815065078,502754157,343,0,75864
65,1574591903.655415,192.168.1.4,192.168.1.5,502754157,2815065421,99,1,75963
66,1574591903.655988,192.168.1.5,192.168.1.4,2815065421,502754256,382,0,75581
67,1574591903.65759,192.168.1.5,192.168.1.4,2214389126,4017391276,343,0,75238
68,1574591903.658219,192.168.1.5,192.168.1.4,1272081424,233817467,490,0,74748
69,1574591903.660893,192.168.1.5,192.168.1.4,1550375165,33338803,343,0,74405
70,1574591903.661297,192.168.1.4,192.168.1.5,4017391276,2214389469,99,1,74504
71,1574591903.661599,192.168.1.5,192.168.1.4,2214389469,4017391375,382,0,74122
