index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1574590644.060843,192.168.1.5,192.168.1.4,3143348134,1167537848,343,0,-343
2,1574590644.061562,192.168.1.4,192.168.1.5,1167537848,3143348477,99,1,-244
3,1574590644.062736,192.168.1.5,192.168.1.4,3143348477,1167537947,382,0,-626
4,1574590644.073305,192.168.1.4,192.168.1.5,1167537947,3143348859,2266,1,1640
5,1574590644.074198,192.168.1.5,192.168.1.4,3143348859,1167540213,74,0,1566
6,1574590644.074339,192.168.1.5,192.168.1.4,3143348933,1167540213,245,0,1321
7,1574590644.0746,192.168.1.4,192.168.1.5,1167540213,3143349178,79,1,1400
8,1574590644.074672,192.168.1.4,192.168.1.5,1167540292,3143349178,79,1,1479
9,1574590644.216976,192.168.1.5,192.168.1.4,3673211423,2313911783,343,0,1136
10,1574590644.217546,192.168.1.4,192.168.1.5,2313911783,3673211766,99,1,1235
11,1574590644.217791,192.168.1.5,192.168.1.4,3673211766,2313911882,382,0,853
12,1574590644.219336,192.168.1.5,192.168.1.4,3826961178,3238474054,343,0,510
13,1574590644.222686,192.168.1.4,192.168.1.5,3238474054,3826961521,99,1,609
14,1574590644.22296,192.168.1.5,192.168.1.4,3826961521,3238474153,382,0,227
15,1574590644.231328,192.168.1.4,192.168.1.5,2313911882,3673212148,2266,1,2493
16,1574590644.233261,192.168.1.5,192.168.1.4,3673212148,2313914148,74,0,2419
17,1574590644.233401,192.168.1.5,192.168.1.4,3673212222,2313914148,235,0,2184
18,1574590644.237886,192.168.1.4,192.168.1.5,3238474153,3826961903,2266,1,4450
19,1574590644.238044,192.168.1.4,192.168.1.5,2313914148,3673212457,79,1,4529
20,1574590644.238175,192.168.1.4,192.168.1.5,2313914227,3673212457,79,1,4608
21,1574590644.238991,192.168.1.5,192.168.1.4,3826961903,3238476419,74,0,4534
22,1574590644.239107,192.168.1.5,192.168.1.4,3826961977,3238476419,235,0,4299
23,1574590644.23934,192.168.1.4,192.168.1.5,3238476419,3826962212,79,1,4378
24,1574590644.240187,192.168.1.4,192.168.1.5,3238476498,3826962212,79,1,4457
25,1574590645.123385,192.168.1.4,192.168.1.5,1167540371,3143349178,91,1,4548
26,1574590645.124685,192.168.1.5,192.168.1.4,3143349178,1167540462,539,0,4009
27,1574590645.16806,192.168.1.4,192.168.1.5,1167540462,3143349717,2070,1,6079
28,1574590645.210443,192.168.1.4,192.168.1.5,1167542532,3143349717,1018,1,7097
29,1574590645.219393,192.168.1.5,192.168.1.4,3143349717,1167543550,86,0,7011
30,1574590645.220668,192.168.1.5,192.168.1.4,3143349803,1167543550,108,0,6903
31,1574590645.221537,192.168.1.5,192.168.1.4,3143349911,1167543550,321,0,6582
32,1574590645.221759,192.168.1.5,192.168.1.4,3143350232,1167543550,54,0,6528
33,1574590645.245285,192.168.1.4,192.168.1.5,3238476577,3826962212,91,1,6619
34,1574590645.245508,192.168.1.4,192.168.1.5,2313914306,3673212457,91,1,6710
35,1574590645.246052,192.168.1.5,192.168.1.4,3673212457,2313914397,539,0,6171
36,1574590645.246617,192.168.1.5,192.168.1.4,3826962212,3238476668,539,0,5632
37,1574590645.253113,192.168.1.4,192.168.1.5,1167543550,3143350286,586,1,6218
38,1574590645.253618,192.168.1.5,192.168.1.4,3143350286,1167544136,53,0,6165
39,1574590645.258139,192.168.1.4,192.168.1.5,1167544136,3143350339,53,1,6218
40,1574590645.28612,192.168.1.4,192.168.1.5,2313914397,3673212996,2070,1,8288
41,1574590645.28962,192.168.1.4,192.168.1.5,3238476668,3826962751,2070,1,10358
42,1574590645.298296,192.168.1.4,192.168.1.5,1167544189,3143350339,1465,1,11823
43,1574590645.299607,192.168.1.5,192.168.1.4,3143350339,1167545654,61,0,11762
