index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1574591698.830255,192.168.1.5,192.168.1.4,1594629768,3691226724,343,0,-343
2,1574591698.830792,192.168.1.4,192.168.1.5,3691226724,1594630111,99,1,-244
3,1574591698.831568,192.168.1.5,192.168.1.4,1594630111,3691226823,382,0,-626
4,1574591698.851898,192.168.1.4,192.168.1.5,3691226823,1594630493,2266,1,1640
5,1574591698.852847,192.168.1.5,192.168.1.4,1594630493,3691229089,74,0,1566
6,1574591698.852987,192.168.1.5,192.168.1.4,1594630567,3691229089,245,0,1321
7,1574591698.853229,192.168.1.4,192.168.1.5,3691229089,1594630812,79,1,1400
8,1574591698.853307,192.168.1.4,192.168.1.5,3691229168,1594630812,79,1,1479
9,1574591698.996173,192.168.1.5,192.168.1.4,962595043,2854831521,343,0,1136
10,1574591698.996532,192.168.1.4,192.168.1.5,2854831521,962595386,99,1,1235
11,1574591698.996943,192.168.1.5,192.168.1.4,962595386,2854831620,382,0,853
12,1574591698.998334,192.168.1.5,192.168.1.4,1747540673,2162548927,343,0,510
13,1574591699.003643,192.168.1.4,192.168.1.5,2162548927,1747541016,99,1,609
14,1574591699.00402,192.168.1.5,192.168.1.4,1747541016,2162549026,382,0,227
15,1574591699.013726,192.168.1.4,192.168.1.5,2854831620,962595768,2266,1,2493
16,1574591699.014565,192.168.1.5,192.168.1.4,962595768,2854833886,74,0,2419
17,1574591699.014665,192.168.1.5,192.168.1.4,962595842,2854833886,231,0,2188
18,1574591699.017694,192.168.1.4,192.168.1.5,2162549026,1747541398,2266,1,4454
19,1574591699.017796,192.168.1.4,192.168.1.5,2854833886,962596073,79,1,4533
20,1574591699.017856,192.168.1.4,192.168.1.5,2854833965,962596073,79,1,4612
21,1574591699.018779,192.168.1.5,192.168.1.4,1747541398,2162551292,74,0,4538
22,1574591699.018893,192.168.1.5,192.168.1.4,1747541472,2162551292,231,0,4307
23,1574591699.019131,192.168.1.4,192.168.1.5,2162551292,1747541703,79,1,4386
24,1574591699.019151,192.168.1.4,192.168.1.5,2162551371,1747541703,79,1,4465
25,1574591700.365083,192.168.1.4,192.168.1.5,3691229247,1594630812,91,1,4556
26,1574591700.366156,192.168.1.5,192.168.1.4,1594630812,3691229338,539,0,4017
27,1574591700.408535,192.168.1.4,192.168.1.5,3691229338,1594631351,2070,1,6087
28,1574591700.450579,192.168.1.4,192.168.1.5,3691231408,1594631351,1018,1,7105
29,1574591700.46078,192.168.1.5,192.168.1.4,1594631351,3691232426,86,0,7019
30,1574591700.461654,192.168.1.5,192.168.1.4,1594631437,3691232426,108,0,6911
31,1574591700.462405,192.168.1.5,192.168.1.4,1594631545,3691232426,321,0,6590
32,1574591700.462589,192.168.1.5,192.168.1.4,1594631866,3691232426,54,0,6536
33,1574591700.50152,192.168.1.4,192.168.1.5,3691232426,1594631920,617,1,7153
34,1574591700.502234,192.168.1.5,192.168.1.4,1594631920,3691233043,53,0,7100
35,1574591700.516852,192.168.1.4,192.168.1.5,3691233043,1594631973,1283,1,8383
36,1574591700.519331,192.168.1.5,192.168.1.4,1594631973,3691234326,61,0,8322
37,1574591700.642185,192.168.1.4,192.168.1.5,2854834044,962596073,91,1,8413
38,1574591700.642518,192.168.1.4,192.168.1.5,2162551450,1747541703,91,1,8504
39,1574591700.642638,192.168.1.5,192.168.1.4,962596073,2854834135,539,0,7965
40,1574591700.643011,192.168.1.5,192.168.1.4,1747541703,2162551541,539,0,7426
41,1574591700.695177,192.168.1.4,192.168.1.5,2854834135,962596612,2070,1,9496
42,1574591700.738473,192.168.1.4,192.168.1.5,2854836205,962596612,2712,1,12208
43,1574591700.743257,192.168.1.5,192.168.1.4,962596612,2854838917,148,0,12060
44,1574591700.779182,192.168.1.4,192.168.1.5,2854838917,962596760,73,1,12133
45,1574591700.780138,192.168.1.5,192.168.1.4,962596760,2854838990,526,0,11607
46,1574591700.821453,192.168.1.4,192.168.1.5,2854838990,962597286,2070,1,13677
47,1574591700.86043,192.168.1.4,192.168.1.5,2854841060,962597286,14480,1,28157
48,1574591700.860806,192.168.1.4,192.168.1.5,2854855540,962597286,18824,1,46981
49,1574591700.860951,192.168.1.4,192.168.1.5,2854874364,962597286,1543,1,48524
50,1574591700.902135,192.168.1.4,192.168.1.5,2854875907,962597286,16406,1,64930
51,1574591700.902212,192.168.1.4,192.168.1.5,2854892313,962597286,6206,1,71136
52,1574591700.926693,192.168.1.5,192.168.1.4,1385806843,2170440047,343,0,70793
53,1574591700.927151,192.168.1.4,192.168.1.5,2170440047,1385807186,99,1,70892
54,1574591700.927454,192.168.1.5,192.168.1.4,1385807186,2170440146,382,0,70510
55,1574591700.929134,192.168.1.5,192.168.1.4,3060635501,2145199489,343,0,70167
56,1574591700.931678,192.168.1.5,192.168.1.4,833950730,3501334107,343,0,69824
57,1574591700.932462,192.168.1.4,192.168.1.5,2145199489,3060635844,99,1,69923
58,1574591700.932708,192.168.1.5,192.168.1.4,3060635844,2145199588,382,0,69541
59,1574591700.933912,192.168.1.4,192.168.1.5,2162551541,1747542242,2070,1,71611
60,1574591700.936087,192.168.1.4,192.168.1.5,2854898519,962597286,1027,1,72638
61,1574591700.936687,192.168.1.4,192.168.1.5,3501334107,833951073,99,1,72737
62,1574591700.937059,192.168.1.5,192.168.1.4,833951073,3501334206,382,0,72355
63,1574591700.937371,192.168.1.5,192.168.1.4,76760890,1805896926,343,0,72012
64,1574591700.938642,192.168.1.5,192.168.1.4,962597286,2854899546,463,0,71549
65,1574591700.941491,192.168.1.5,192.168.1.4,4241135902,3955389259,343,0,71206
66,1574591700.942773,192.168.1.4,192.168.1.5,1805896926,76761233,99,1,71305
67,1574591700.943134,192.168.1.5,192.168.1.4,76761233,1805897025,382,0,70923
68,1574591700.94455,192.168.1.5,192.168.1.4,119996330,1673657652,343,0,70580
69,1574591700.951227,192.168.1.5,192.168.1.4,411280449,816858785,343,0,70237
70,1574591700.95184,192.168.1.4,192.168.1.5,3955389259,4241136245,99,1,70336
71,1574591700.952121,192.168.1.5,192.168.1.4,4241136245,3955389358,382,0,69954
72,1574591700.954177,192.168.1.4,192.168.1.5,1673657652,119996673,99,1,70053
73,1574591700.954445,192.168.1.5,192.168.1.4,119996673,1673657751,382,0,69671
74,1574591700.967353,192.168.1.4,192.168.1.5,1673657751,119997055,2266,1,71937
75,1574591700.96799,192.168.1.4,192.168.1.5,816858785,411280792,99,1,72036
76,1574591700.9684,192.168.1.5,192.168.1.4,119997055,1673660017,74,0,71962
77,1574591700.968538,192.168.1.5,192.168.1.4,119997129,1673660017,235,0,71727
78,1574591700.969019,192.168.1.5,192.168.1.4,411280792,816858884,382,0,71345
79,1574591700.972555,192.168.1.5,192.168.1.4,2588585149,1353037594,343,0,71002
80,1574591700.973811,192.168.1.5,192.168.1.4,1124772308,1094700688,343,0,70659
81,1574591700.974121,192.168.1.4,192.168.1.5,2162553611,1747542242,2712,1,73371
82,1574591700.975067,192.168.1.5,192.168.1.4,1747542242,2162556323,148,0,73223
83,1574591700.977341,192.168.1.5,192.168.1.4,1713435003,3558099607,343,0,72880
84,1574591700.978662,192.168.1.4,192.168.1.5,1353037594,2588585492,99,1,72979
85,1574591700.97893,192.168.1.5,192.168.1.4,2588585492,1353037693,382,0,72597
86,1574591700.979339,192.168.1.4,192.168.1.5,1094700688,1124772651,99,1,72696
87,1574591700.979648,192.168.1.5,192.168.1.4,1124772651,1094700787,382,0,72314
88,1574591700.979878,192.168.1.4,192.168.1.5,2854899546,962597749,1442,1,73756
89,1574591700.980418,192.168.1.4,192.168.1.5,3558099607,1713435346,99,1,73855
90,1574591700.980737,192.168.1.5,192.168.1.4,1713435346,3558099706,382,0,73473
91,1574591700.981011,192.168.1.5,192.168.1.4,1468502693,4160695698,343,0,73130
92,1574591700.981079,192.168.1.5,192.168.1.4,119997129,1673660017,235,0,72895
93,1574591700.983758,192.168.1.4,192.168.1.5,2170440146,1385807568,2266,1,75161
94,1574591700.984641,192.168.1.5,192.168.1.4,1385807568,2170442412,74,0,75087
95,1574591700.984815,192.168.1.5,192.168.1.4,1385807642,2170442412,231,0,74856
96,1574591700.986654,192.168.1.5,192.168.1.4,719154778,1212176131,343,0,74513
