index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1574589996.997658,192.168.1.5,192.168.1.4,1337091186,2701349728,24,0,-24
2,1574589996.997949,192.168.1.5,192.168.1.4,790826256,3241345758,24,0,-48
3,1574589996.99812,192.168.1.5,192.168.1.4,3627184441,4072201817,24,0,-72
4,1574589996.998205,192.168.1.5,192.168.1.4,157425556,1559995554,24,0,-96
5,1574589996.998409,192.168.1.5,192.168.1.4,4097167530,1341485582,24,0,-120
6,1574589996.998489,192.168.1.5,192.168.1.4,2430105550,3200733250,24,0,-144
7,1574589996.998632,192.168.1.5,192.168.1.4,3061190327,3726293519,24,0,-168
8,1574589996.998714,192.168.1.5,192.168.1.4,4099452546,3990751299,24,0,-192
9,1574589996.998832,192.168.1.5,192.168.1.4,3669439581,1165911143,24,0,-216
10,1574589996.999046,192.168.1.5,192.168.1.4,2426694113,983559461,24,0,-240
11,1574589996.99945,192.168.1.5,192.168.1.4,3511856320,412406696,24,0,-264
12,1574589997.000033,192.168.1.4,192.168.1.5,3726293519,3061190351,24,1,-240
13,1574589997.000633,192.168.1.4,192.168.1.5,1559995554,157425580,24,1,-216
14,1574589997.00073,192.168.1.4,192.168.1.5,3990751299,4099452570,24,1,-192
15,1574589997.000831,192.168.1.4,192.168.1.5,4072201817,3627184465,24,1,-168
16,1574589997.000913,192.168.1.4,192.168.1.5,3200733250,2430105574,24,1,-144
17,1574589997.00101,192.168.1.4,192.168.1.5,1341485582,4097167554,24,1,-120
18,1574589997.004044,192.168.1.4,192.168.1.5,3241345758,790826280,24,1,-96
19,1574589997.004382,192.168.1.4,192.168.1.5,1165911143,3669439605,24,1,-72
20,1574589997.004491,192.168.1.4,192.168.1.5,2701349728,1337091210,24,1,-48
21,1574589997.005711,192.168.1.4,192.168.1.5,983559461,2426694138,24,1,-24
22,1574589999.124702,192.168.1.4,192.168.1.5,412406696,3511856344,91,1,67
23,1574589999.125389,192.168.1.4,192.168.1.5,412406787,3511856344,24,1,91
24,1574590002.163001,192.168.1.5,192.168.1.4,2112663759,1727732074,343,0,-252
25,1574590002.164158,192.168.1.4,192.168.1.5,1727732074,2112664102,99,1,-153
26,1574590002.164866,192.168.1.5,192.168.1.4,2112664102,1727732173,382,0,-535
27,1574590002.176535,192.168.1.4,192.168.1.5,1727732173,2112664484,2266,1,1731
28,1574590002.177484,192.168.1.5,192.168.1.4,2112664484,1727734439,74,0,1657
29,1574590002.177865,192.168.1.4,192.168.1.5,1727734439,2112664558,79,1,1736
30,1574590002.177929,192.168.1.4,192.168.1.5,1727734518,2112664558,79,1,1815
