index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1574591751.269619,192.168.1.5,192.168.1.4,2481289546,3875209215,343,0,-343
2,1574591751.27051,192.168.1.4,192.168.1.5,3875209215,2481289889,99,1,-244
3,1574591751.271365,192.168.1.5,192.168.1.4,2481289889,3875209314,382,0,-626
4,1574591751.284282,192.168.1.4,192.168.1.5,3875209314,2481290271,2266,1,1640
5,1574591751.285267,192.168.1.5,192.168.1.4,2481290271,3875211580,74,0,1566
6,1574591751.285436,192.168.1.5,192.168.1.4,2481290345,3875211580,245,0,1321
7,1574591751.28569,192.168.1.4,192.168.1.5,3875211580,2481290590,79,1,1400
8,1574591751.28576,192.168.1.4,192.168.1.5,3875211659,2481290590,79,1,1479
9,1574591751.429693,192.168.1.5,192.168.1.4,1191287135,1867989802,343,0,1136
10,1574591751.430148,192.168.1.4,192.168.1.5,1867989802,1191287478,99,1,1235
11,1574591751.430533,192.168.1.5,192.168.1.4,1191287478,1867989901,382,0,853
12,1574591751.432745,192.168.1.5,192.168.1.4,697993052,970096175,343,0,510
13,1574591751.438714,192.168.1.4,192.168.1.5,970096175,697993395,99,1,609
14,1574591751.439514,192.168.1.5,192.168.1.4,697993395,970096274,382,0,227
15,1574591751.448385,192.168.1.4,192.168.1.5,1867989901,1191287860,2266,1,2493
16,1574591751.449233,192.168.1.5,192.168.1.4,1191287860,1867992167,74,0,2419
17,1574591751.44937,192.168.1.5,192.168.1.4,1191287934,1867992167,231,0,2188
18,1574591751.449516,192.168.1.4,192.168.1.5,1867992167,1191288165,79,1,2267
19,1574591751.450034,192.168.1.4,192.168.1.5,1867992246,1191288165,79,1,2346
20,1574591751.453057,192.168.1.4,192.168.1.5,970096274,697993777,2266,1,4612
21,1574591751.453945,192.168.1.5,192.168.1.4,697993777,970098540,74,0,4538
22,1574591751.454074,192.168.1.5,192.168.1.4,697993851,970098540,231,0,4307
23,1574591751.454252,192.168.1.4,192.168.1.5,970098540,697994082,79,1,4386
24,1574591751.460093,192.168.1.4,192.168.1.5,970098619,697994082,79,1,4465
25,1574591752.333785,192.168.1.4,192.168.1.5,3875211738,2481290590,91,1,4556
26,1574591752.334861,192.168.1.5,192.168.1.4,2481290590,3875211829,539,0,4017
