index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1574590918.225842,192.168.1.4,192.168.1.5,1888358199,295076004,91,1,91
2,1574590918.225888,192.168.1.4,192.168.1.5,1888358290,295076004,24,1,115
3,1574590921.259193,192.168.1.5,192.168.1.4,693258136,677253598,343,0,-228
4,1574590921.260082,192.168.1.4,192.168.1.5,677253598,693258479,99,1,-129
5,1574590921.260801,192.168.1.5,192.168.1.4,693258479,677253697,382,0,-511
6,1574590921.274524,192.168.1.4,192.168.1.5,677253697,693258861,2266,1,1755
7,1574590921.275445,192.168.1.5,192.168.1.4,693258861,677255963,74,0,1681
8,1574590921.275594,192.168.1.5,192.168.1.4,693258935,677255963,245,0,1436
9,1574590921.275864,192.168.1.4,192.168.1.5,677255963,693259180,79,1,1515
10,1574590921.276371,192.168.1.4,192.168.1.5,677256042,693259180,79,1,1594
11,1574590921.419187,192.168.1.5,192.168.1.4,2789594331,1951791955,343,0,1251
12,1574590921.41976,192.168.1.4,192.168.1.5,1951791955,2789594674,99,1,1350
13,1574590921.420155,192.168.1.5,192.168.1.4,2789594674,1951792054,382,0,968
14,1574590921.422659,192.168.1.5,192.168.1.4,1770830661,746867538,343,0,625
15,1574590921.433454,192.168.1.4,192.168.1.5,746867538,1770831004,99,1,724
16,1574590921.433817,192.168.1.5,192.168.1.4,1770831004,746867637,382,0,342
17,1574590921.445602,192.168.1.4,192.168.1.5,1951792054,2789595056,2266,1,2608
18,1574590921.446989,192.168.1.5,192.168.1.4,2789595056,1951794320,74,0,2534
19,1574590921.447223,192.168.1.5,192.168.1.4,2789595130,1951794320,239,0,2295
20,1574590921.447716,192.168.1.4,192.168.1.5,1951794320,2789595369,79,1,2374
21,1574590921.447817,192.168.1.4,192.168.1.5,1951794399,2789595369,79,1,2453
22,1574590921.453813,192.168.1.4,192.168.1.5,746867637,1770831386,2266,1,4719
23,1574590921.454923,192.168.1.5,192.168.1.4,1770831386,746869903,74,0,4645
24,1574590921.455063,192.168.1.5,192.168.1.4,1770831460,746869903,239,0,4406
25,1574590921.455402,192.168.1.4,192.168.1.5,746869903,1770831699,79,1,4485
26,1574590921.455502,192.168.1.4,192.168.1.5,746869982,1770831699,79,1,4564
27,1574590922.213711,192.168.1.4,192.168.1.5,677256121,693259180,91,1,4655
28,1574590922.214252,192.168.1.5,192.168.1.4,693259180,677256212,539,0,4116
29,1574590922.273898,192.168.1.4,192.168.1.5,677256212,693259719,2070,1,6186
30,1574590922.31453,192.168.1.4,192.168.1.5,677258282,693259719,1018,1,7204
31,1574590922.328452,192.168.1.5,192.168.1.4,693259719,677259300,86,0,7118
32,1574590922.329053,192.168.1.5,192.168.1.4,693259805,677259300,108,0,7010
33,1574590922.329653,192.168.1.5,192.168.1.4,693259913,677259300,321,0,6689
34,1574590922.329864,192.168.1.5,192.168.1.4,693260234,677259300,54,0,6635
35,1574590922.388745,192.168.1.4,192.168.1.5,677259300,693260288,1657,1,8292
36,1574590922.390065,192.168.1.5,192.168.1.4,693260288,677260957,53,0,8239
37,1574590922.392828,192.168.1.4,192.168.1.5,677260957,693260341,367,1,8606
38,1574590922.3944,192.168.1.5,192.168.1.4,693260341,677261324,61,0,8545
39,1574590922.624243,192.168.1.4,192.168.1.5,1951794478,2789595369,91,1,8636
40,1574590922.625223,192.168.1.5,192.168.1.4,2789595369,1951794569,539,0,8097
41,1574590922.650279,192.168.1.4,192.168.1.5,1951794569,2789595908,2070,1,10167
42,1574590922.694442,192.168.1.4,192.168.1.5,1951796639,2789595908,1120,1,11287
43,1574590922.701339,192.168.1.5,192.168.1.4,2789595908,1951797759,86,0,11201
44,1574590922.703089,192.168.1.5,192.168.1.4,2789595994,1951797759,108,0,11093
45,1574590922.704409,192.168.1.5,192.168.1.4,2789596102,1951797759,382,0,10711
46,1574590922.734688,192.168.1.4,192.168.1.5,1951797759,2789596484,318,1,11029
47,1574590922.734855,192.168.1.4,192.168.1.5,746870061,1770831699,91,1,11120
48,1574590922.735374,192.168.1.5,192.168.1.4,1770831699,746870152,539,0,10581
49,1574590922.735522,192.168.1.5,192.168.1.4,2789596484,1951798077,53,0,10528
50,1574590922.760595,192.168.1.4,192.168.1.5,746870152,1770832238,234,1,10762
51,1574590922.763202,192.168.1.5,192.168.1.4,1770832238,746870386,86,0,10676
52,1574590922.794655,192.168.1.4,192.168.1.5,746870386,1770832324,260,1,10936
53,1574590922.794926,192.168.1.4,192.168.1.5,1951798077,2789596537,873,1,11809
54,1574590922.80091,192.168.1.5,192.168.1.4,2789596537,1951798950,107,0,11702
55,1574590922.833385,192.168.1.4,192.168.1.5,1951798950,2789596644,57,1,11759
56,1574590922.937431,192.168.1.4,192.168.1.5,1951799007,2789596644,2070,1,13829
57,1574590922.938073,192.168.1.4,192.168.1.5,1951801077,2789596644,2070,1,15899
58,1574590922.938156,192.168.1.4,192.168.1.5,1951803147,2789596644,2070,1,17969
59,1574590922.938754,192.168.1.4,192.168.1.5,1951805217,2789596644,4344,1,22313
60,1574590922.939956,192.168.1.4,192.168.1.5,1951809561,2789596644,638,1,22951
61,1574590922.940078,192.168.1.4,192.168.1.5,1951810199,2789596644,1410,1,24361
62,1574590922.941045,192.168.1.4,192.168.1.5,1951811609,2789596644,1410,1,25771
63,1574590922.9834,192.168.1.4,192.168.1.5,1951813019,2789596644,9308,1,35079
64,1574590923.011702,192.168.1.5,192.168.1.4,2437170047,2334066948,343,0,34736
65,1574590923.012071,192.168.1.4,192.168.1.5,2334066948,2437170390,99,1,34835
66,1574590923.012472,192.168.1.5,192.168.1.4,2437170390,2334067047,382,0,34453
67,1574590923.014467,192.168.1.5,192.168.1.4,3006290853,2833955632,343,0,34110
68,1574590923.01689,192.168.1.5,192.168.1.4,1487376859,2624432881,343,0,33767
69,1574590923.017374,192.168.1.4,192.168.1.5,2833955632,3006291196,99,1,33866
70,1574590923.017664,192.168.1.5,192.168.1.4,3006291196,2833955731,382,0,33484
71,1574590923.020081,192.168.1.5,192.168.1.4,4134185645,575575948,343,0,33141
72,1574590923.022667,192.168.1.4,192.168.1.5,2624432881,1487377202,99,1,33240
73,1574590923.022953,192.168.1.5,192.168.1.4,1487377202,2624432980,382,0,32858
74,1574590923.023161,192.168.1.4,192.168.1.5,575575948,4134185988,99,1,32957
75,1574590923.023367,192.168.1.5,192.168.1.4,4134185988,575576047,382,0,32575
76,1574590923.023784,192.168.1.5,192.168.1.4,1062163855,2616807247,343,0,32232
77,1574590923.026915,192.168.1.5,192.168.1.4,918957048,2283366129,343,0,31889
78,1574590923.036839,192.168.1.5,192.168.1.4,103448554,2842335454,343,0,31546
79,1574590923.043372,192.168.1.4,192.168.1.5,2616807247,1062164198,99,1,31645
80,1574590923.043796,192.168.1.5,192.168.1.4,1062164198,2616807346,382,0,31263
81,1574590923.043882,192.168.1.4,192.168.1.5,2283366129,918957391,99,1,31362
