index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1574590343.661988,192.168.1.4,192.168.1.5,2347330152,3578049539,91,1,91
2,1574590343.662015,192.168.1.4,192.168.1.5,2347330243,3578049539,24,1,115
3,1574590345.385552,192.168.1.4,192.168.1.5,2741026250,1815103167,91,1,206
4,1574590345.386408,192.168.1.4,192.168.1.5,2741026341,1815103167,24,1,230
5,1574590347.974542,192.168.1.4,192.168.1.5,667728876,3739045582,91,1,321
6,1574590347.975049,192.168.1.4,192.168.1.5,667728967,3739045582,24,1,345
7,1574590348.123802,192.168.1.4,192.168.1.5,1592271097,418127407,91,1,436
8,1574590348.124419,192.168.1.4,192.168.1.5,1592271188,418127407,24,1,460
9,1574590348.657987,192.168.1.4,192.168.1.5,2758857387,1911957205,91,1,551
10,1574590348.658677,192.168.1.4,192.168.1.5,2758857478,1911957205,24,1,575
11,1574590348.661138,192.168.1.4,192.168.1.5,1601334732,3111634020,91,1,666
12,1574590348.661406,192.168.1.4,192.168.1.5,2733164305,2370387807,91,1,757
13,1574590348.661637,192.168.1.4,192.168.1.5,2733164396,2370387807,24,1,781
14,1574590348.663039,192.168.1.4,192.168.1.5,1601334823,3111634020,24,1,805
15,1574590349.136702,192.168.1.4,192.168.1.5,2345517763,1175108766,91,1,896
16,1574590349.136762,192.168.1.4,192.168.1.5,2345517854,1175108766,24,1,920
17,1574590349.52042,192.168.1.4,192.168.1.5,1399935716,1977533513,91,1,1011
18,1574590349.520455,192.168.1.4,192.168.1.5,1399935807,1977533513,24,1,1035
19,1574590352.088193,192.168.1.5,192.168.1.4,2582032675,1342936403,343,0,692
20,1574590352.088749,192.168.1.4,192.168.1.5,1342936403,2582033018,99,1,791
21,1574590352.089212,192.168.1.5,192.168.1.4,2582033018,1342936502,382,0,409
22,1574590352.107634,192.168.1.4,192.168.1.5,1342936502,2582033400,2266,1,2675
23,1574590352.108582,192.168.1.5,192.168.1.4,2582033400,1342938768,74,0,2601
24,1574590352.108749,192.168.1.5,192.168.1.4,2582033474,1342938768,237,0,2364
25,1574590352.109156,192.168.1.4,192.168.1.5,1342938768,2582033711,79,1,2443
26,1574590352.109175,192.168.1.4,192.168.1.5,1342938847,2582033711,79,1,2522
27,1574590352.962149,192.168.1.5,192.168.1.4,252743384,3522728760,343,0,2179
28,1574590352.962757,192.168.1.4,192.168.1.5,3522728760,252743727,99,1,2278
29,1574590352.963231,192.168.1.5,192.168.1.4,252743727,3522728859,382,0,1896
30,1574590352.975794,192.168.1.4,192.168.1.5,3522728859,252744109,2266,1,4162
31,1574590352.976785,192.168.1.5,192.168.1.4,252744109,3522731125,74,0,4088
32,1574590352.976937,192.168.1.5,192.168.1.4,252744183,3522731125,245,0,3843
33,1574590352.977276,192.168.1.4,192.168.1.5,3522731125,252744428,79,1,3922
34,1574590352.977369,192.168.1.4,192.168.1.5,3522731204,252744428,79,1,4001
35,1574590353.131696,192.168.1.5,192.168.1.4,1334155525,4071143441,343,0,3658
36,1574590353.132256,192.168.1.4,192.168.1.5,4071143441,1334155868,99,1,3757
37,1574590353.132717,192.168.1.5,192.168.1.4,1334155868,4071143540,382,0,3375
38,1574590353.135367,192.168.1.5,192.168.1.4,3336221763,3263937079,343,0,3032
39,1574590353.143858,192.168.1.4,192.168.1.5,3263937079,3336222106,99,1,3131
40,1574590353.144545,192.168.1.5,192.168.1.4,3336222106,3263937178,382,0,2749
41,1574590353.156417,192.168.1.4,192.168.1.5,4071143540,1334156250,2266,1,5015
42,1574590353.157673,192.168.1.5,192.168.1.4,1334156250,4071145806,74,0,4941
43,1574590353.158179,192.168.1.5,192.168.1.4,1334156324,4071145806,235,0,4706
44,1574590353.164441,192.168.1.4,192.168.1.5,3263937178,3336222488,2266,1,6972
45,1574590353.164607,192.168.1.4,192.168.1.5,4071145806,1334156559,79,1,7051
46,1574590353.164754,192.168.1.4,192.168.1.5,4071145885,1334156559,79,1,7130
47,1574590353.165931,192.168.1.5,192.168.1.4,3336222488,3263939444,74,0,7056
48,1574590353.166323,192.168.1.4,192.168.1.5,3263939444,3336222562,79,1,7135
49,1574590353.166407,192.168.1.4,192.168.1.5,3263939523,3336222562,79,1,7214
50,1574590353.166844,192.168.1.5,192.168.1.4,3336222562,3263939602,235,0,6979
51,1574590356.144913,192.168.1.4,192.168.1.5,1342938926,2582033711,91,1,7070
52,1574590356.14588,192.168.1.5,192.168.1.4,2582033711,1342939017,539,0,6531
53,1574590356.189167,192.168.1.4,192.168.1.5,1342939017,2582034250,2070,1,8601
54,1574590356.230618,192.168.1.4,192.168.1.5,1342941087,2582034250,1756,1,10357
55,1574590356.247224,192.168.1.5,192.168.1.4,2582034250,1342942843,86,0,10271
56,1574590356.24762,192.168.1.5,192.168.1.4,2582034336,1342942843,108,0,10163
57,1574590356.248146,192.168.1.5,192.168.1.4,2582034444,1342942843,279,0,9884
58,1574590356.281877,192.168.1.4,192.168.1.5,1342942843,2582034723,617,1,10501
59,1574590356.287505,192.168.1.5,192.168.1.4,2582034723,1342943460,53,0,10448
60,1574590356.288192,192.168.1.4,192.168.1.5,1342943460,2582034776,2880,1,13328
61,1574590356.290503,192.168.1.5,192.168.1.4,2582034776,1342946340,61,0,13267
62,1574590357.262724,192.168.1.4,192.168.1.5,3263939602,3336222797,91,1,13358
63,1574590357.262755,192.168.1.4,192.168.1.5,4071145964,1334156559,91,1,13449
64,1574590357.262874,192.168.1.4,192.168.1.5,3522731283,252744428,91,1,13540
65,1574590357.263276,192.168.1.5,192.168.1.4,1334156559,4071146055,539,0,13001
66,1574590357.263553,192.168.1.5,192.168.1.4,252744428,3522731374,539,0,12462
67,1574590357.263792,192.168.1.5,192.168.1.4,3336222797,3263939693,539,0,11923
68,1574590357.306502,192.168.1.4,192.168.1.5,3263939693,3336223336,2070,1,13993
69,1574590357.306891,192.168.1.4,192.168.1.5,4071146055,1334157098,2070,1,16063
70,1574590357.307509,192.168.1.4,192.168.1.5,3522731374,252744967,2070,1,18133
71,1574590357.348513,192.168.1.4,192.168.1.5,3263941763,3336223336,599,1,18732
72,1574590357.350134,192.168.1.4,192.168.1.5,3522733444,252744967,1018,1,19750
73,1574590357.351375,192.168.1.5,192.168.1.4,3336223336,3263942362,86,0,19664
74,1574590357.351439,192.168.1.4,192.168.1.5,4071148125,1334157098,599,1,20263
75,1574590357.353049,192.168.1.5,192.168.1.4,1334157098,4071148724,86,0,20177
76,1574590357.354626,192.168.1.5,192.168.1.4,3336223422,3263942362,108,0,20069
77,1574590357.356646,192.168.1.5,192.168.1.4,252744967,3522734462,86,0,19983
78,1574590357.356991,192.168.1.5,192.168.1.4,3336223530,3263942362,369,0,19614
79,1574590357.357281,192.168.1.5,192.168.1.4,252745053,3522734462,108,0,19506
80,1574590357.357594,192.168.1.5,192.168.1.4,252745161,3522734462,321,0,19185
81,1574590357.357779,192.168.1.5,192.168.1.4,252745482,3522734462,54,0,19131
82,1574590357.39292,192.168.1.4,192.168.1.5,3522734462,252745536,617,1,19748
83,1574590357.393712,192.168.1.5,192.168.1.4,252745536,3522735079,53,0,19695
84,1574590357.393828,192.168.1.4,192.168.1.5,3263942362,3336223899,617,1,20312
85,1574590357.395022,192.168.1.5,192.168.1.4,3336223899,3263942979,53,0,20259
86,1574590357.401329,192.168.1.4,192.168.1.5,3522735079,252745589,1257,1,21516
87,1574590357.401381,192.168.1.4,192.168.1.5,3263942979,3336223952,2070,1,23586
88,1574590357.409897,192.168.1.5,192.168.1.4,252745589,3522736336,61,0,23525
89,1574590357.442278,192.168.1.4,192.168.1.5,3263945049,3336223952,13200,1,36725
90,1574590357.443336,192.168.1.5,192.168.1.4,3336223952,3263958249,61,0,36664
91,1574590357.474743,192.168.1.5,192.168.1.4,3036077316,67837616,343,0,36321
92,1574590357.475352,192.168.1.4,192.168.1.5,67837616,3036077659,99,1,36420
93,1574590357.475664,192.168.1.5,192.168.1.4,3036077659,67837715,382,0,36038
94,1574590357.478906,192.168.1.5,192.168.1.4,1527000921,2123487780,343,0,35695
95,1574590357.481471,192.168.1.5,192.168.1.4,3336224013,3263958249,149,0,35546
96,1574590357.48285,192.168.1.4,192.168.1.5,2123487780,1527001264,99,1,35645
97,1574590357.483208,192.168.1.5,192.168.1.4,1527001264,2123487879,382,0,35263
98,1574590357.485169,192.168.1.5,192.168.1.4,3336224162,3263958249,121,0,35142
99,1574590357.488399,192.168.1.5,192.168.1.4,2618303683,781618109,343,0,34799
100,1574590357.492147,192.168.1.5,192.168.1.4,3195112032,1378776164,343,0,34456
101,1574590357.492666,192.168.1.4,192.168.1.5,781618109,2618304026,99,1,34555
102,1574590357.493143,192.168.1.5,192.168.1.4,2618304026,781618208,382,0,34173
103,1574590357.502068,192.168.1.4,192.168.1.5,1378776164,3195112375,99,1,34272
104,1574590357.502456,192.168.1.5,192.168.1.4,3195112375,1378776263,382,0,33890
105,1574590357.51952,192.168.1.4,192.168.1.5,3263958249,3336224283,145,1,34035
106,1574590357.521831,192.168.1.4,192.168.1.5,67837715,3036078041,2266,1,36301
107,1574590357.523151,192.168.1.5,192.168.1.4,3036078041,67839981,74,0,36227
108,1574590357.523399,192.168.1.5,192.168.1.4,3036078115,67839981,247,0,35980
109,1574590357.523958,192.168.1.4,192.168.1.5,67839981,3036078362,79,1,36059
110,1574590357.52409,192.168.1.4,192.168.1.5,67840060,3036078362,79,1,36138
111,1574590357.535593,192.168.1.4,192.168.1.5,2123487879,1527001646,2266,1,38404
112,1574590357.536896,192.168.1.5,192.168.1.4,1527001646,2123490145,74,0,38330
113,1574590357.537301,192.168.1.4,192.168.1.5,2123490145,1527001720,79,1,38409
114,1574590357.537411,192.168.1.4,192.168.1.5,2123490224,1527001720,79,1,38488
115,1574590357.537833,192.168.1.5,192.168.1.4,1527001720,2123490303,247,0,38241
116,1574590357.538509,192.168.1.4,192.168.1.5,3263958394,3336224283,14480,1,52721
117,1574590357.538641,192.168.1.4,192.168.1.5,3263972874,3336224283,1926,1,54647
118,1574590357.538681,192.168.1.4,192.168.1.5,3263974800,3336224283,8688,1,63335
119,1574590357.538754,192.168.1.4,192.168.1.5,3263983488,3336224283,2896,1,66231
120,1574590357.538762,192.168.1.4,192.168.1.5,3263986384,3336224283,4822,1,71053
121,1574590357.538837,192.168.1.4,192.168.1.5,3263991206,3336224283,2704,1,73757
122,1574590357.542965,192.168.1.5,192.168.1.4,3336224283,3263993910,61,0,73696
123,1574590357.543489,192.168.1.4,192.168.1.5,3263993910,3336224344,2858,1,76554
124,1574590357.545559,192.168.1.4,192.168.1.5,781618208,2618304408,2266,1,78820
125,1574590357.546891,192.168.1.5,192.168.1.4,2618304408,781620474,74,0,78746
126,1574590357.547101,192.168.1.5,192.168.1.4,2618304482,781620474,257,0,78489
127,1574590357.549625,192.168.1.4,192.168.1.5,1378776263,3195112757,2266,1,80755
128,1574590357.549931,192.168.1.4,192.168.1.5,781620474,2618304739,79,1,80834
129,1574590357.550073,192.168.1.4,192.168.1.5,781620553,2618304739,79,1,80913
130,1574590357.550962,192.168.1.5,192.168.1.4,3195112757,1378778529,74,0,80839
131,1574590357.551192,192.168.1.5,192.168.1.4,3195112831,1378778529,257,0,80582
132,1574590357.551445,192.168.1.4,192.168.1.5,1378778529,3195113088,79,1,80661
133,1574590357.551554,192.168.1.4,192.168.1.5,1378778608,3195113088,79,1,80740
134,1574590357.586316,192.168.1.4,192.168.1.5,3263996768,3336224344,4624,1,85364
135,1574590360.943321,192.168.1.4,192.168.1.5,2123490303,1527001967,91,1,85455
136,1574590360.94335,192.168.1.4,192.168.1.5,67840139,3036078362,91,1,85546
137,1574590360.944116,192.168.1.5,192.168.1.4,3036078362,67840230,539,0,85007
138,1574590360.944239,192.168.1.5,192.168.1.4,1527001967,2123490394,539,0,84468
139,1574590360.985648,192.168.1.4,192.168.1.5,2123490394,1527002506,2070,1,86538
140,1574590360.985787,192.168.1.4,192.168.1.5,67840230,3036078901,2070,1,88608
141,1574590361.026295,192.168.1.4,192.168.1.5,2123492464,1527002506,1888,1,90496
142,1574590361.026354,192.168.1.4,192.168.1.5,67842300,3036078901,1889,1,92385
143,1574590361.029792,192.168.1.5,192.168.1.4,3036078901,67844189,86,0,92299
144,1574590361.03605,192.168.1.5,192.168.1.4,1527002506,2123494352,86,0,92213
145,1574590361.036423,192.168.1.5,192.168.1.4,1527002592,2123494352,24,0,92189
146,1574590361.036704,192.168.1.5,192.168.1.4,3036078987,67844189,108,0,92081
147,1574590361.037643,192.168.1.4,192.168.1.5,2123494352,1527002616,24,1,92105
148,1574590361.040026,192.168.1.5,192.168.1.4,3036079095,67844189,268,0,91837
149,1574590361.040328,192.168.1.5,192.168.1.4,3036079363,67844189,138,0,91699
150,1574590361.077607,192.168.1.4,192.168.1.5,67844189,3036079501,617,1,92316
151,1574590361.078001,192.168.1.5,192.168.1.4,3036079501,67844806,53,0,92263
152,1574590361.079894,192.168.1.4,192.168.1.5,67844806,3036079554,883,1,93146
153,1574590361.087795,192.168.1.5,192.168.1.4,3036079554,67845689,61,0,93085
154,1574590361.088192,192.168.1.4,192.168.1.5,67845689,3036079615,1173,1,94258
155,1574590361.098343,192.168.1.5,192.168.1.4,3992824910,3436179087,343,0,93915
156,1574590361.098793,192.168.1.4,192.168.1.5,3436179087,3992825253,99,1,94014
157,1574590361.099343,192.168.1.5,192.168.1.4,3992825253,3436179186,382,0,93632
158,1574590361.114102,192.168.1.4,192.168.1.5,3436179186,3992825635,2266,1,95898
159,1574590361.115205,192.168.1.5,192.168.1.4,3992825635,3436181452,74,0,95824
160,1574590361.115354,192.168.1.5,192.168.1.4,3992825709,3436181452,241,0,95583
161,1574590361.115622,192.168.1.4,192.168.1.5,3436181452,3992825950,79,1,95662
