index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1574590704.805804,192.168.1.4,192.168.1.5,479365149,4112112925,91,1,91
2,1574590704.805827,192.168.1.4,192.168.1.5,479365240,4112112925,24,1,115
3,1574590706.946513,192.168.1.5,192.168.1.4,2786506084,390485036,343,0,-228
4,1574590706.947034,192.168.1.4,192.168.1.5,390485036,2786506427,99,1,-129
5,1574590706.947313,192.168.1.5,192.168.1.4,2786506427,390485135,382,0,-511
6,1574590706.957047,192.168.1.4,192.168.1.5,390485135,2786506809,2266,1,1755
7,1574590706.957948,192.168.1.5,192.168.1.4,2786506809,390487401,74,0,1681
8,1574590706.958088,192.168.1.5,192.168.1.4,2786506883,390487401,245,0,1436
9,1574590706.958346,192.168.1.4,192.168.1.5,390487401,2786507128,79,1,1515
10,1574590706.959365,192.168.1.4,192.168.1.5,390487480,2786507128,79,1,1594
11,1574590707.104229,192.168.1.5,192.168.1.4,1945025012,2890953389,343,0,1251
12,1574590707.104594,192.168.1.4,192.168.1.5,2890953389,1945025355,99,1,1350
13,1574590707.104994,192.168.1.5,192.168.1.4,1945025355,2890953488,382,0,968
14,1574590707.106646,192.168.1.5,192.168.1.4,3717211454,2211509680,343,0,625
15,1574590707.110688,192.168.1.4,192.168.1.5,2211509680,3717211797,99,1,724
16,1574590707.110982,192.168.1.5,192.168.1.4,3717211797,2211509779,382,0,342
17,1574590707.118698,192.168.1.4,192.168.1.5,2890953488,1945025737,2266,1,2608
18,1574590707.119585,192.168.1.5,192.168.1.4,1945025737,2890955754,74,0,2534
19,1574590707.119706,192.168.1.5,192.168.1.4,1945025811,2890955754,235,0,2299
20,1574590707.122353,192.168.1.4,192.168.1.5,2890955754,1945026046,79,1,2378
21,1574590707.122395,192.168.1.4,192.168.1.5,2890955833,1945026046,79,1,2457
22,1574590707.126144,192.168.1.4,192.168.1.5,2211509779,3717212179,2266,1,4723
23,1574590707.127024,192.168.1.5,192.168.1.4,3717212179,2211512045,74,0,4649
24,1574590707.127157,192.168.1.5,192.168.1.4,3717212253,2211512045,235,0,4414
25,1574590707.127418,192.168.1.4,192.168.1.5,2211512045,3717212488,79,1,4493
26,1574590707.127849,192.168.1.4,192.168.1.5,2211512124,3717212488,79,1,4572
27,1574590708.278144,192.168.1.4,192.168.1.5,390487559,2786507128,91,1,4663
28,1574590708.279003,192.168.1.5,192.168.1.4,2786507128,390487650,539,0,4124
29,1574590708.319702,192.168.1.4,192.168.1.5,390487650,2786507667,1440,1,5564
30,1574590708.362341,192.168.1.4,192.168.1.5,390489090,2786507667,1648,1,7212
31,1574590708.368732,192.168.1.5,192.168.1.4,2786507667,390490738,86,0,7126
32,1574590708.369509,192.168.1.5,192.168.1.4,2786507753,390490738,108,0,7018
33,1574590708.37074,192.168.1.5,192.168.1.4,2786507861,390490738,321,0,6697
34,1574590708.37096,192.168.1.5,192.168.1.4,2786508182,390490738,54,0,6643
35,1574590708.403392,192.168.1.4,192.168.1.5,390490738,2786508236,617,1,7260
36,1574590708.404395,192.168.1.5,192.168.1.4,2786508236,390491355,53,0,7207
37,1574590708.415458,192.168.1.4,192.168.1.5,390491355,2786508289,995,1,8202
38,1574590708.458319,192.168.1.4,192.168.1.5,390492350,2786508289,362,1,8564
39,1574590708.459604,192.168.1.5,192.168.1.4,2786508289,390492712,61,0,8503
40,1574590708.666448,192.168.1.4,192.168.1.5,2211512203,3717212488,91,1,8594
41,1574590708.666973,192.168.1.5,192.168.1.4,3717212488,2211512294,539,0,8055
42,1574590708.711785,192.168.1.4,192.168.1.5,2211512294,3717213027,2070,1,10125
43,1574590708.754439,192.168.1.4,192.168.1.5,2211514364,3717213027,599,1,10724
44,1574590708.758986,192.168.1.5,192.168.1.4,3717213027,2211514963,86,0,10638
45,1574590708.759709,192.168.1.5,192.168.1.4,3717213113,2211514963,108,0,10530
46,1574590708.760242,192.168.1.5,192.168.1.4,3717213221,2211514963,381,0,10149
47,1574590708.793872,192.168.1.4,192.168.1.5,2211514963,3717213602,617,1,10766
48,1574590708.798053,192.168.1.5,192.168.1.4,3717213602,2211515580,53,0,10713
49,1574590708.800171,192.168.1.4,192.168.1.5,2211515580,3717213655,1988,1,12701
50,1574590708.842402,192.168.1.4,192.168.1.5,2211517568,3717213655,14480,1,27181
51,1574590708.842674,192.168.1.4,192.168.1.5,2211532048,3717213655,220,1,27401
52,1574590708.843571,192.168.1.5,192.168.1.4,3717213655,2211532268,61,0,27340
53,1574590708.858436,192.168.1.5,192.168.1.4,1490679126,2918883513,343,0,26997
54,1574590708.85884,192.168.1.4,192.168.1.5,2918883513,1490679469,99,1,27096
55,1574590708.859255,192.168.1.5,192.168.1.4,1490679469,2918883612,382,0,26714
56,1574590708.861806,192.168.1.5,192.168.1.4,2845952409,2846930978,343,0,26371
57,1574590708.864049,192.168.1.5,192.168.1.4,3717213716,2211532268,149,0,26222
58,1574590708.86524,192.168.1.4,192.168.1.5,2846930978,2845952752,99,1,26321
59,1574590708.865526,192.168.1.5,192.168.1.4,2845952752,2846931077,382,0,25939
60,1574590708.867056,192.168.1.5,192.168.1.4,3717213865,2211532268,121,0,25818
61,1574590708.869644,192.168.1.5,192.168.1.4,81948806,4030390589,343,0,25475
62,1574590708.873901,192.168.1.5,192.168.1.4,3876583335,2971129916,343,0,25132
63,1574590708.874383,192.168.1.4,192.168.1.5,4030390589,81949149,99,1,25231
64,1574590708.87468,192.168.1.5,192.168.1.4,81949149,4030390688,382,0,24849
65,1574590708.877257,192.168.1.5,192.168.1.4,1002253356,3408157932,343,0,24506
66,1574590708.8786,192.168.1.4,192.168.1.5,2971129916,3876583678,99,1,24605
67,1574590708.878879,192.168.1.5,192.168.1.4,3876583678,2971130015,382,0,24223
68,1574590708.881447,192.168.1.5,192.168.1.4,1020502428,2143298699,343,0,23880
69,1574590708.881891,192.168.1.4,192.168.1.5,3408157932,1002253699,99,1,23979
70,1574590708.882208,192.168.1.5,192.168.1.4,1002253699,3408158031,382,0,23597
71,1574590708.886988,192.168.1.5,192.168.1.4,3717213986,2211532268,117,0,23480
72,1574590708.888118,192.168.1.4,192.168.1.5,2143298699,1020502771,99,1,23579
73,1574590708.888405,192.168.1.5,192.168.1.4,1020502771,2143298798,382,0,23197
