index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1574591020.209631,192.168.1.5,192.168.1.4,3005866683,1096771646,343,0,-343
2,1574591020.210574,192.168.1.4,192.168.1.5,1096771646,3005867026,99,1,-244
3,1574591020.21152,192.168.1.5,192.168.1.4,3005867026,1096771745,382,0,-626
4,1574591020.227502,192.168.1.4,192.168.1.5,1096771745,3005867408,2266,1,1640
5,1574591020.228447,192.168.1.5,192.168.1.4,3005867408,1096774011,74,0,1566
6,1574591020.228608,192.168.1.5,192.168.1.4,3005867482,1096774011,245,0,1321
7,1574591020.229029,192.168.1.4,192.168.1.5,1096774011,3005867727,79,1,1400
8,1574591020.229047,192.168.1.4,192.168.1.5,1096774090,3005867727,79,1,1479
9,1574591020.370286,192.168.1.5,192.168.1.4,552417866,593284699,343,0,1136
10,1574591020.370791,192.168.1.4,192.168.1.5,593284699,552418209,99,1,1235
11,1574591020.371121,192.168.1.5,192.168.1.4,552418209,593284798,382,0,853
12,1574591020.373041,192.168.1.5,192.168.1.4,873468520,321651219,343,0,510
13,1574591020.378613,192.168.1.4,192.168.1.5,321651219,873468863,99,1,609
14,1574591020.3789,192.168.1.5,192.168.1.4,873468863,321651318,382,0,227
15,1574591020.385059,192.168.1.4,192.168.1.5,593284798,552418591,2266,1,2493
16,1574591020.385897,192.168.1.5,192.168.1.4,552418591,593287064,74,0,2419
17,1574591020.386007,192.168.1.5,192.168.1.4,552418665,593287064,239,0,2180
18,1574591020.390343,192.168.1.4,192.168.1.5,593287064,552418904,79,1,2259
19,1574591020.390369,192.168.1.4,192.168.1.5,593287143,552418904,79,1,2338
20,1574591020.393117,192.168.1.4,192.168.1.5,321651318,873469245,2266,1,4604
21,1574591020.393958,192.168.1.5,192.168.1.4,873469245,321653584,74,0,4530
22,1574591020.394069,192.168.1.5,192.168.1.4,873469319,321653584,239,0,4291
23,1574591020.394357,192.168.1.4,192.168.1.5,321653584,873469558,79,1,4370
24,1574591020.394375,192.168.1.4,192.168.1.5,321653663,873469558,79,1,4449
25,1574591021.916229,192.168.1.4,192.168.1.5,1096774169,3005867727,91,1,4540
26,1574591021.916799,192.168.1.5,192.168.1.4,3005867727,1096774260,539,0,4001
27,1574591021.95836,192.168.1.4,192.168.1.5,1096774260,3005868266,2070,1,6071
28,1574591022.002188,192.168.1.4,192.168.1.5,1096776330,3005868266,1018,1,7089
29,1574591022.008188,192.168.1.5,192.168.1.4,3005868266,1096777348,86,0,7003
30,1574591022.00884,192.168.1.5,192.168.1.4,3005868352,1096777348,108,0,6895
31,1574591022.009382,192.168.1.5,192.168.1.4,3005868460,1096777348,321,0,6574
32,1574591022.009598,192.168.1.5,192.168.1.4,3005868781,1096777348,54,0,6520
33,1574591022.03941,192.168.1.4,192.168.1.5,1096777348,3005868835,586,1,7106
34,1574591022.039791,192.168.1.5,192.168.1.4,3005868835,1096777934,53,0,7053
35,1574591022.040289,192.168.1.4,192.168.1.5,1096777934,3005868888,53,1,7106
36,1574591022.082165,192.168.1.4,192.168.1.5,1096777987,3005868888,1396,1,8502
37,1574591022.083607,192.168.1.5,192.168.1.4,3005868888,1096779383,61,0,8441
38,1574591022.338477,192.168.1.4,192.168.1.5,321653742,873469558,91,1,8532
39,1574591022.338983,192.168.1.5,192.168.1.4,873469558,321653833,539,0,7993
40,1574591022.366768,192.168.1.4,192.168.1.5,321653833,873470097,2070,1,10063
41,1574591022.410156,192.168.1.4,192.168.1.5,321655903,873470097,1120,1,11183
42,1574591022.41477,192.168.1.5,192.168.1.4,873470097,321657023,86,0,11097
43,1574591022.415097,192.168.1.5,192.168.1.4,873470183,321657023,108,0,10989
44,1574591022.415645,192.168.1.5,192.168.1.4,873470291,321657023,382,0,10607
45,1574591022.434829,192.168.1.4,192.168.1.5,321657023,873470673,318,1,10925
46,1574591022.435183,192.168.1.5,192.168.1.4,873470673,321657341,53,0,10872
47,1574591022.484527,192.168.1.4,192.168.1.5,321657341,873470726,871,1,11743
