index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1574590056.006571,192.168.1.5,192.168.1.4,2609334228,2919152501,343,0,-343
2,1574590056.007578,192.168.1.4,192.168.1.5,2919152501,2609334571,99,1,-244
3,1574590056.008425,192.168.1.5,192.168.1.4,2609334571,2919152600,382,0,-626
4,1574590056.023007,192.168.1.4,192.168.1.5,2919152600,2609334953,2266,1,1640
5,1574590056.023944,192.168.1.5,192.168.1.4,2609334953,2919154866,74,0,1566
6,1574590056.024079,192.168.1.5,192.168.1.4,2609335027,2919154866,245,0,1321
7,1574590056.024355,192.168.1.4,192.168.1.5,2919154866,2609335272,79,1,1400
8,1574590056.024467,192.168.1.4,192.168.1.5,2919154945,2609335272,79,1,1479
9,1574590056.169782,192.168.1.5,192.168.1.4,47253380,3578298376,343,0,1136
10,1574590056.170268,192.168.1.4,192.168.1.5,3578298376,47253723,99,1,1235
11,1574590056.170533,192.168.1.5,192.168.1.4,47253723,3578298475,382,0,853
12,1574590056.172713,192.168.1.5,192.168.1.4,2231924933,2601545009,343,0,510
13,1574590056.179785,192.168.1.4,192.168.1.5,2601545009,2231925276,99,1,609
14,1574590056.180145,192.168.1.5,192.168.1.4,2231925276,2601545108,382,0,227
15,1574590056.195064,192.168.1.4,192.168.1.5,3578298475,47254105,2266,1,2493
16,1574590056.196357,192.168.1.5,192.168.1.4,47254105,3578300741,74,0,2419
17,1574590056.19652,192.168.1.5,192.168.1.4,47254179,3578300741,227,0,2192
18,1574590056.199316,192.168.1.4,192.168.1.5,3578300741,47254406,79,1,2271
19,1574590056.199347,192.168.1.4,192.168.1.5,3578300820,47254406,79,1,2350
20,1574590056.202765,192.168.1.4,192.168.1.5,2601545108,2231925658,2266,1,4616
21,1574590056.203675,192.168.1.5,192.168.1.4,2231925658,2601547374,74,0,4542
22,1574590056.203815,192.168.1.5,192.168.1.4,2231925732,2601547374,227,0,4315
23,1574590056.204168,192.168.1.4,192.168.1.5,2601547374,2231925959,79,1,4394
24,1574590056.204273,192.168.1.4,192.168.1.5,2601547453,2231925959,79,1,4473
25,1574590057.136544,192.168.1.4,192.168.1.5,2919155024,2609335272,91,1,4564
26,1574590057.137071,192.168.1.5,192.168.1.4,2609335272,2919155115,539,0,4025
27,1574590057.176703,192.168.1.4,192.168.1.5,2919155115,2609335811,2070,1,6095
28,1574590057.218464,192.168.1.4,192.168.1.5,2919157185,2609335811,1018,1,7113
29,1574590057.22955,192.168.1.5,192.168.1.4,2609335811,2919158203,86,0,7027
30,1574590057.230072,192.168.1.5,192.168.1.4,2609335897,2919158203,108,0,6919
31,1574590057.230552,192.168.1.5,192.168.1.4,2609336005,2919158203,321,0,6598
32,1574590057.230664,192.168.1.5,192.168.1.4,2609336326,2919158203,54,0,6544
33,1574590057.265127,192.168.1.4,192.168.1.5,2919158203,2609336380,617,1,7161
34,1574590057.265764,192.168.1.5,192.168.1.4,2609336380,2919158820,53,0,7108
35,1574590057.274597,192.168.1.4,192.168.1.5,2919158820,2609336433,1579,1,8687
36,1574590057.280071,192.168.1.5,192.168.1.4,2609336433,2919160399,61,0,8626
37,1574590057.336411,192.168.1.4,192.168.1.5,3578300899,47254406,91,1,8717
38,1574590057.336439,192.168.1.4,192.168.1.5,2601547532,2231925959,91,1,8808
39,1574590057.336937,192.168.1.5,192.168.1.4,47254406,3578300990,539,0,8269
40,1574590057.337375,192.168.1.5,192.168.1.4,2231925959,2601547623,539,0,7730
41,1574590057.379621,192.168.1.4,192.168.1.5,3578300990,47254945,2070,1,9800
42,1574590057.380188,192.168.1.4,192.168.1.5,2601547623,2231926498,2070,1,11870
43,1574590057.422558,192.168.1.4,192.168.1.5,3578303060,47254945,1756,1,13626
44,1574590057.42266,192.168.1.4,192.168.1.5,2601549693,2231926498,1757,1,15383
45,1574590057.432735,192.168.1.5,192.168.1.4,47254945,3578304816,86,0,15297
46,1574590057.435847,192.168.1.5,192.168.1.4,2231926498,2601551450,86,0,15211
47,1574590057.437073,192.168.1.5,192.168.1.4,2231926584,2601551450,24,0,15187
48,1574590057.437469,192.168.1.5,192.168.1.4,47255031,3578304816,108,0,15079
49,1574590057.437757,192.168.1.4,192.168.1.5,2601551450,2231926608,24,1,15103
50,1574590057.43982,192.168.1.5,192.168.1.4,47255139,3578304816,369,0,14734
51,1574590057.490962,192.168.1.4,192.168.1.5,3578304816,47255508,586,1,15320
52,1574590057.491361,192.168.1.5,192.168.1.4,47255508,3578305402,53,0,15267
53,1574590057.504438,192.168.1.4,192.168.1.5,3578305402,47255561,53,1,15320
54,1574590057.546344,192.168.1.4,192.168.1.5,3578305455,47255561,711,1,16031
55,1574590057.548012,192.168.1.5,192.168.1.4,47255561,3578306166,57,0,15974
56,1574590057.548184,192.168.1.5,192.168.1.4,47255618,3578306166,61,0,15913
57,1574590057.555961,192.168.1.5,192.168.1.4,3184900572,3743784728,343,0,15570
58,1574590057.556323,192.168.1.4,192.168.1.5,3743784728,3184900915,99,1,15669
59,1574590057.556572,192.168.1.5,192.168.1.4,3184900915,3743784827,382,0,15287
60,1574590057.572732,192.168.1.4,192.168.1.5,3743784827,3184901297,2266,1,17553
61,1574590057.574109,192.168.1.5,192.168.1.4,3184901297,3743787093,74,0,17479
62,1574590057.574313,192.168.1.5,192.168.1.4,3184901371,3743787093,235,0,17244
63,1574590057.574663,192.168.1.4,192.168.1.5,3743787093,3184901606,79,1,17323
64,1574590057.57489,192.168.1.4,192.168.1.5,3743787172,3184901606,79,1,17402
65,1574590059.198128,192.168.1.4,192.168.1.5,3743787251,3184901606,91,1,17493
66,1574590059.198957,192.168.1.5,192.168.1.4,3184901606,3743787342,539,0,16954
67,1574590059.242613,192.168.1.4,192.168.1.5,3743787342,3184902145,2070,1,19024
68,1574590059.286491,192.168.1.4,192.168.1.5,3743789412,3184902145,598,1,19622
69,1574590059.291533,192.168.1.5,192.168.1.4,3184902145,3743790010,86,0,19536
70,1574590059.294181,192.168.1.5,192.168.1.4,3184902231,3743790010,108,0,19428
